"","word","cat","n","date"
"2414","complete","People",2,2023-12-20
"2415","conditionallogic","Grantmaking",2,2023-12-20
"2416","conditionallogic","People",2,2023-12-20
"2417","conduct","Learnings",2,2023-12-20
"2418","considered","Learnings",2,2023-12-20
"2419","constant","Programs",2,2023-12-20
"2420","construction","Programs",2,2023-12-20
"2421","contents.indexof","Grantmaking",2,2023-12-20
"2422","contents.indexof","People",2,2023-12-20
"2423","cooperatives","Programs",2,2023-12-20
"2424","cop26","Programs",2,2023-12-20
"2425","core","Grantmaking",2,2023-12-20
"2426","countries","People",2,2023-12-20
"2427","covid","Programs",2,2023-12-20
"2428","critical","Programs",2,2023-12-20
"2429","css","Grantmaking",2,2023-12-20
"2430","css","People",2,2023-12-20
"2431","culture","Learnings",2,2023-12-20
"2432","d198880b04a1a4065513a5115a7d2fde","Grantmaking",2,2023-12-20
"2433","d198880b04a1a4065513a5115a7d2fde","People",2,2023-12-20
"2434","dalberg","Learnings",2,2023-12-20
"2435","datalayer","Grantmaking",2,2023-12-20
"2436","datalayer","People",2,2023-12-20
"2437","dataset","Grantmaking",2,2023-12-20
"2438","day","About",2,2023-12-20
"2439","decided","About",2,2023-12-20
"2440","decided","Learnings",2,2023-12-20
"2441","delegate","About",2,2023-12-20
"2442","deliver","Programs",2,2023-12-20
"2443","designed","About",2,2023-12-20
"2444","developed","About",2,2023-12-20
"2445","director","People",2,2023-12-20
"2446","disasters","About",2,2023-12-20
"2447","displacement","Grantmaking",2,2023-12-20
"2448","dist","Grantmaking",2,2023-12-20
"2449","dist","People",2,2023-12-20
"2450","dl","Grantmaking",2,2023-12-20
"2451","dl","People",2,2023-12-20
"2452","document.addeventlistener","Grantmaking",2,2023-12-20
"2453","document.addeventlistener","People",2,2023-12-20
"2454","domcontentloaded","Grantmaking",2,2023-12-20
"2455","domcontentloaded","People",2,2023-12-20
"2456","donation","Grantmaking",2,2023-12-20
"2457","earn","Programs",2,2023-12-20
"2458","easier","Programs",2,2023-12-20
"2459","ecological","Grantmaking",2,2023-12-20
"2460","economically","Learnings",2,2023-12-20
"2461","ecosystem","Learnings",2,2023-12-20
"2462","effective","About",2,2023-12-20
"2463","efforts","About",2,2023-12-20
"2464","emergencies","About",2,2023-12-20
"2465","emergency","About",2,2023-12-20
"2466","emergency","Grantmaking",2,2023-12-20
"2467","emissions","About",2,2023-12-20
"2468","empower","Learnings",2,2023-12-20
"2469","empower","Programs",2,2023-12-20
"2470","empowerment","Learnings",2,2023-12-20
"2471","en_gb","Grantmaking",2,2023-12-20
"2472","en_gb","People",2,2023-12-20
"2473","enable","Grantmaking",2,2023-12-20
"2474","enable","People",2,2023-12-20
"2475","enables","People",2,2023-12-20
"2476","enabling","Learnings",2,2023-12-20
"2477","energy","About",2,2023-12-20
"2478","ensure","Learnings",2,2023-12-20
"2479","entrepreneurship","Grantmaking",2,2023-12-20
"2480","environment","Programs",2,2023-12-20
"2481","environmental","Learnings",2,2023-12-20
"2482","esg","Learnings",2,2023-12-20
"2483","estimate","Learnings",2,2023-12-20
"2484","ethiopia","Programs",2,2023-12-20
"2485","european","Grantmaking",2,2023-12-20
"2486","evidence","Programs",2,2023-12-20
"2487","expanded","About",2,2023-12-20
"2488","expanding","Learnings",2,2023-12-20
"2489","explore","Learnings",2,2023-12-20
"2490","facilities","Programs",2,2023-12-20
"2491","fair","Programs",2,2023-12-20
"2492","faith","About",2,2023-12-20
"2493","farmers","Learnings",2,2023-12-20
"2494","farming","About",2,2023-12-20
"2495","farming","Programs",2,2023-12-20
"2496","feasibility","Learnings",2,2023-12-20
"2497","february","Grantmaking",2,2023-12-20
"2498","february","People",2,2023-12-20
"2499","financial","About",2,2023-12-20
"2500","financials","Grantmaking",2,2023-12-20
"2501","flee","Programs",2,2023-12-20
"2502","focus","Programs",2,2023-12-20
"2503","focused","About",2,2023-12-20
"2504","focuses","About",2,2023-12-20
"2505","force","Programs",2,2023-12-20
"2506","forward","About",2,2023-12-20
"2507","foundation’s","About",2,2023-12-20
"2508","fr","Grantmaking",2,2023-12-20
"2509","fr","People",2,2023-12-20
"2510","friendly","Learnings",2,2023-12-20
"2511","functional","Grantmaking",2,2023-12-20
"2512","functional","People",2,2023-12-20
"2513","funded","Learnings",2,2023-12-20
"2514","funded","Programs",2,2023-12-20
"2515","funders","Learnings",2,2023-12-20
"2516","gas","About",2,2023-12-20
"2517","general","Learnings",2,2023-12-20
"2518","gettime","Grantmaking",2,2023-12-20
"2519","gettime","People",2,2023-12-20
"2520","gf_ajax_postback","Grantmaking",2,2023-12-20
"2521","gf_ajax_postback","People",2,2023-12-20
"2522","gf_global","Grantmaking",2,2023-12-20
"2523","gf_global","People",2,2023-12-20
"2524","gf_number_format","Grantmaking",2,2023-12-20
"2525","gf_number_format","People",2,2023-12-20
"2526","gf_submitting_1","Grantmaking",2,2023-12-20
"2527","gf_submitting_1","People",2,2023-12-20
"2528","gform.addhook","Grantmaking",2,2023-12-20
"2529","gform.addhook","People",2,2023-12-20
"2530","gform.dohook","Grantmaking",2,2023-12-20
"2531","gform.dohook","People",2,2023-12-20
"2532","gform.removehook","Grantmaking",2,2023-12-20
"2533","gform.removehook","People",2,2023-12-20
"2534","gform_main_scripts_loaded","Grantmaking",2,2023-12-20
"2535","gform_main_scripts_loaded","People",2,2023-12-20
"2536","gform_post_conditional_logic","Grantmaking",2,2023-12-20
"2537","gform_post_conditional_logic","People",2,2023-12-20
"2538","gforminitdatepicker","Grantmaking",2,2023-12-20
"2539","gforminitdatepicker","People",2,2023-12-20
"2540","gforminitspinner","Grantmaking",2,2023-12-20
"2541","gforminitspinner","People",2,2023-12-20
"2542","grants","Learnings",2,2023-12-20
"2543","great","Programs",2,2023-12-20
"2544","greenhouse","About",2,2023-12-20
"2545","group","Grantmaking",2,2023-12-20
"2546","group","Learnings",2,2023-12-20
"2547","growth","Programs",2,2023-12-20
"2548","gtm.js","Grantmaking",2,2023-12-20
"2549","gtm.js","People",2,2023-12-20
"2550","gujarat","Programs",2,2023-12-20
"2551","hand","About",2,2023-12-20
"2552","hand","Grantmaking",2,2023-12-20
"2553","hand","Programs",2,2023-12-20
"2554","head","Grantmaking",2,2023-12-20
"2555","healthy","About",2,2023-12-20
"2556","healthy","Programs",2,2023-12-20
"2557","heart","Learnings",2,2023-12-20
"2558","hectare","About",2,2023-12-20
"2559","helping","About",2,2023-12-20
"2560","helps","Learnings",2,2023-12-20
"2561","homes","Programs",2,2023-12-20
"2562","hours","Programs",2,2023-12-20
"2563","impact","People",2,2023-12-20
"2564","implemented","Learnings",2,2023-12-20
"2565","improve","People",2,2023-12-20
"2566","included","Grantmaking",2,2023-12-20
"2567","includes","Grantmaking",2,2023-12-20
"2568","including","Grantmaking",2,2023-12-20
"2569","inclusive","Programs",2,2023-12-20
"2570","increase","Grantmaking",2,2023-12-20
"2571","increase","Learnings",2,2023-12-20
"2572","information","Grantmaking",2,2023-12-20
"2573","information","People",2,2023-12-20
"2574","infrastructure","Programs",2,2023-12-20
"2575","init","Grantmaking",2,2023-12-20
"2576","init","People",2,2023-12-20
"2577","initiative","Grantmaking",2,2023-12-20
"2578","initiatives","Grantmaking",2,2023-12-20
"2579","inlanguage","Grantmaking",2,2023-12-20
"2580","inlanguage","People",2,2023-12-20
"2581","innovation","Programs",2,2023-12-20
"2582","insight","Learnings",2,2023-12-20
"2583","installation","Programs",2,2023-12-20
"2584","instrument","Learnings",2,2023-12-20
"2585","intended","Learnings",2,2023-12-20
"2586","intentions","About",2,2023-12-20
"2587","internal","About",2,2023-12-20
"2588","interventions","Learnings",2,2023-12-20
"2589","investing","Programs",2,2023-12-20
"2590","investments","Learnings",2,2023-12-20
"2591","is_confirmation","Grantmaking",2,2023-12-20
"2592","is_confirmation","People",2,2023-12-20
"2593","is_form","Grantmaking",2,2023-12-20
"2594","is_form","People",2,2023-12-20
"2595","is_postback","Grantmaking",2,2023-12-20
"2596","is_postback","People",2,2023-12-20
"2597","issues","Programs",2,2023-12-20
"2598","job","Learnings",2,2023-12-20
"2599","jobs","Programs",2,2023-12-20
"2600","jordan","About",2,2023-12-20
"2601","jordan","Programs",2,2023-12-20
"2602","js","Grantmaking",2,2023-12-20
"2603","js","People",2,2023-12-20
"2604","july","Grantmaking",2,2023-12-20
"2605","july","People",2,2023-12-20
"2606","june","Grantmaking",2,2023-12-20
"2607","june","People",2,2023-12-20
"2608","kalkeri","Programs",2,2023-12-20
"2609","kenya","Grantmaking",2,2023-12-20
"2610","lack","Programs",2,2023-12-20
"2611","lang","Grantmaking",2,2023-12-20
"2612","lang","People",2,2023-12-20
"2613","largest","Learnings",2,2023-12-20
"2614","lead","Programs",2,2023-12-20
"2615","leadership","Learnings",2,2023-12-20
"2616","learn","Grantmaking",2,2023-12-20
"2617","learned","Learnings",2,2023-12-20
"2618","learning","Grantmaking",2,2023-12-20
"2619","learnings","Grantmaking",2,2023-12-20
"2620","life","Grantmaking",2,2023-12-20
"2621","literature","Learnings",2,2023-12-20
"2622","live","About",2,2023-12-20
"2623","livelihoods","About",2,2023-12-20
"2624","livelihoods","Grantmaking",2,2023-12-20
"2625","living","About",2,2023-12-20
"2626","local","Programs",2,2023-12-20
"2627","made","Grantmaking",2,2023-12-20
"2628","made","Programs",2,2023-12-20
"2629","managed","Learnings",2,2023-12-20
"2630","management","About",2,2023-12-20
"2631","march","Grantmaking",2,2023-12-20
"2632","march","People",2,2023-12-20
"2633","meaningful","Programs",2,2023-12-20
"2634","means","About",2,2023-12-20
"2635","measure","Learnings",2,2023-12-20
"2636","melkadida","Programs",2,2023-12-20
"2637","member","About",2,2023-12-20
"2638","methods","Learnings",2,2023-12-20
"2639","millions","Programs",2,2023-12-20
"2640","mm","Learnings",2,2023-12-20
"2641","model","Learnings",2,2023-12-20
"2642","monitoring","Learnings",2,2023-12-20
"2643","msf","Programs",2,2023-12-20
"2644","nations","Learnings",2,2023-12-20
"2645","nederland","Grantmaking",2,2023-12-20
"2646","needed","About",2,2023-12-20
"2647","neighbouring","Programs",2,2023-12-20
"2648","netherlands","Grantmaking",2,2023-12-20
"2649","netherlands","Learnings",2,2023-12-20
"2650","news","About",2,2023-12-20
"2651","northwest","Programs",2,2023-12-20
"2652","notifications","Grantmaking",2,2023-12-20
"2653","notifications","People",2,2023-12-20
"2654","number","Grantmaking",2,2023-12-20
"2655","number","People",2,2023-12-20
"2656","number_formats","Grantmaking",2,2023-12-20
"2657","number_formats","People",2,2023-12-20
"2658","o.priority","Grantmaking",2,2023-12-20
"2659","o.priority","People",2,2023-12-20
"2660","obtain","Learnings",2,2023-12-20
"2661","october","Grantmaking",2,2023-12-20
"2662","october","People",2,2023-12-20
"2663","operation","Learnings",2,2023-12-20
"2664","operations","Learnings",2,2023-12-20
"2665","opportunities","About",2,2023-12-20
"2666","organisation","Grantmaking",2,2023-12-20
"2667","owned","Learnings",2,2023-12-20
"2668","ownership","About",2,2023-12-20
"2669","parseint","Grantmaking",2,2023-12-20
"2670","parseint","People",2,2023-12-20
"2671","part","Learnings",2,2023-12-20
"2672","partner","Programs",2,2023-12-20
"2673","payment","Learnings",2,2023-12-20
"2674","philanthropy","About",2,2023-12-20
"2675","philanthropy","Grantmaking",2,2023-12-20
"2676","placement","Grantmaking",2,2023-12-20
"2677","placement","People",2,2023-12-20
"2678","planet","Grantmaking",2,2023-12-20
"2679","plant","Programs",2,2023-12-20
"2680","platform","Grantmaking",2,2023-12-20
"2681","platform","People",2,2023-12-20
"2682","plural","Grantmaking",2,2023-12-20
"2683","plural","People",2,2023-12-20
"2684","policy","Grantmaking",2,2023-12-20
"2685","polluting","Programs",2,2023-12-20
"2686","postrender","Grantmaking",2,2023-12-20
"2687","postrender","People",2,2023-12-20
"2688","potentialaction","People",2,2023-12-20
"2689","powering","Programs",2,2023-12-20
"2690","pradesh","About",2,2023-12-20
"2691","price","Grantmaking",2,2023-12-20
"2692","price","People",2,2023-12-20
"2693","principles","About",2,2023-12-20
"2694","priorities","Learnings",2,2023-12-20
"2695","private","Learnings",2,2023-12-20
"2696","productive","Programs",2,2023-12-20
"2697","programmatic","Learnings",2,2023-12-20
"2698","programmes","Programs",2,2023-12-20
"2699","project","Grantmaking",2,2023-12-20
"2700","project","Learnings",2,2023-12-20
"2701","project","Programs",2,2023-12-20
"2702","projects","Learnings",2,2023-12-20
"2703","proposals","About",2,2023-12-20
"2704","protecting","Programs",2,2023-12-20
"2705","providing","Programs",2,2023-12-20
"2706","public","Programs",2,2023-12-20
"2707","purpose","Grantmaking",2,2023-12-20
"2708","push","Grantmaking",2,2023-12-20
"2709","push","People",2,2023-12-20
"2710","put","Programs",2,2023-12-20
"2711","questions","Learnings",2,2023-12-20
"2712","quickly","Programs",2,2023-12-20
"2713","rainforest","Learnings",2,2023-12-20
"2714","reach","Grantmaking",2,2023-12-20
"2715","rebuild","Programs",2,2023-12-20
"2716","receive","Learnings",2,2023-12-20
"2717","recommendations","Learnings",2,2023-12-20
"2718","reduce","About",2,2023-12-20
"2719","reduction","Learnings",2,2023-12-20
"2720","refugees","About",2,2023-12-20
"2721","regenerative","Learnings",2,2023-12-20
"2722","regenerative","Programs",2,2023-12-20
"2723","renewal","Learnings",2,2023-12-20
"2724","reporting","About",2,2023-12-20
"2725","research","Programs",2,2023-12-20
"2726","resilience","Grantmaking",2,2023-12-20
"2727","resources","About",2,2023-12-20
"2728","resources","Grantmaking",2,2023-12-20
"2729","resources","Programs",2,2023-12-20
"2730","respond","About",2,2023-12-20
"2731","respond","Programs",2,2023-12-20
"2732","responding","Programs",2,2023-12-20
"2733","responsibility","About",2,2023-12-20
"2734","responsibility","Learnings",2,2023-12-20
"2735","responsible","About",2,2023-12-20
"2736","results","About",2,2023-12-20
"2737","results","Grantmaking",2,2023-12-20
"2738","results","Learnings",2,2023-12-20
"2739","retrospective","Learnings",2,2023-12-20
"2740","returns","Learnings",2,2023-12-20
"2741","root","People",2,2023-12-20
"2742","sabriina","Learnings",2,2023-12-20
"2743","sangeet","Programs",2,2023-12-20
"2744","save","Grantmaking",2,2023-12-20
"2745","scale","Programs",2,2023-12-20
"2746","schema","Learnings",2,2023-12-20
"2747","school","Grantmaking",2,2023-12-20
"2748","school","Programs",2,2023-12-20
"2749","scope","Learnings",2,2023-12-20
"2750","search_term_string","Grantmaking",2,2023-12-20
"2751","search_term_string","People",2,2023-12-20
"2752","sector","Learnings",2,2023-12-20
"2753","secure","About",2,2023-12-20
"2754","secure.gravatar.com","Learnings",2,2023-12-20
"2755","security","Grantmaking",2,2023-12-20
"2756","separate","About",2,2023-12-20
"2757","september","Grantmaking",2,2023-12-20
"2758","september","People",2,2023-12-20
"2759","services","Programs",2,2023-12-20
"2760","settimeout","Grantmaking",2,2023-12-20
"2761","settimeout","People",2,2023-12-20
"2762","setting","About",2,2023-12-20
"2763","shelter","Programs",2,2023-12-20
"2764","shift","Programs",2,2023-12-20
"2765","smallholder","Learnings",2,2023-12-20
"2766","smallholder","Programs",2,2023-12-20
"2767","soil","Programs",2,2023-12-20
"2768","solar","Learnings",2,2023-12-20
"2769","solutions","Programs",2,2023-12-20
"2770","sort","Grantmaking",2,2023-12-20
"2771","special","Grantmaking",2,2023-12-20
"2772","spent","About",2,2023-12-20
"2773","status","Learnings",2,2023-12-20
"2774","strategic","About",2,2023-12-20
"2775","strategic","Learnings",2,2023-12-20
"2776","strings","Grantmaking",2,2023-12-20
"2777","strings","People",2,2023-12-20
"2778","summarised","Learnings",2,2023-12-20
"2779","supplies","Programs",2,2023-12-20
"2780","supporting","Programs",2,2023-12-20
"2781","surrounding","Programs",2,2023-12-20
"2782","sustain","Programs",2,2023-12-20
"2783","sustainability","About",2,2023-12-20
"2784","sustainable","About",2,2023-12-20
"2785","sustainable","Grantmaking",2,2023-12-20
"2786","t.apply","Grantmaking",2,2023-12-20
"2787","t.apply","People",2,2023-12-20
"2788","tackling","About",2,2023-12-20
"2789","taking","Programs",2,2023-12-20
"2790","target","People",2,2023-12-20
"2791","technicians","Programs",2,2023-12-20
"2792","template.is","Grantmaking",2,2023-12-20
"2793","template.is","People",2,2023-12-20
"2794","tender","Learnings",2,2023-12-20
"2795","tendering","Learnings",2,2023-12-20
"2796","things","Learnings",2,2023-12-20
"2797","thinks","Learnings",2,2023-12-20
"2798","threats","About",2,2023-12-20
"2799","tolerate","About",2,2023-12-20
"2800","transform","Programs",2,2023-12-20
"2801","transforming","Programs",2,2023-12-20
"2802","transition","Grantmaking",2,2023-12-20
"2803","transition","Programs",2,2023-12-20
"2804","trust","People",2,2023-12-20
"2805","türkiye","Programs",2,2023-12-20
"2806","uk","Learnings",2,2023-12-20
"2807","undertook","Learnings",2,2023-12-20
"2808","unhcr","Learnings",2,2023-12-20
"2809","united","Learnings",2,2023-12-20
"2810","unrestricted","Programs",2,2023-12-20
"2811","unseen","About",2,2023-12-20
"2812","urban","Grantmaking",2,2023-12-20
"2813","uttanchandani","Programs",2,2023-12-20
"2814","uttar","About",2,2023-12-20
"2815","v2","Grantmaking",2,2023-12-20
"2816","v2","People",2,2023-12-20
"2817","vanons","Learnings",2,2023-12-20
"2818","version_hash","Grantmaking",2,2023-12-20
"2819","version_hash","People",2,2023-12-20
"2820","vidyalaya","Programs",2,2023-12-20
"2821","wageningen","Learnings",2,2023-12-20
"2822","ways","Programs",2,2023-12-20
"2823","wealth","Programs",2,2023-12-20
"2824","wellbeing","Learnings",2,2023-12-20
"2825","we’re","About",2,2023-12-20
"2826","we’re","Learnings",2,2023-12-20
"2827","we’ve","Learnings",2,2023-12-20
"2828","wide","Grantmaking",2,2023-12-20
"2829","wide","People",2,2023-12-20
"2830","window.addeventlistener","Grantmaking",2,2023-12-20
"2831","window.addeventlistener","People",2,2023-12-20
"2832","women","Programs",2,2023-12-20
"2833","working","About",2,2023-12-20
"2834","works","About",2,2023-12-20
"2835","wp.i18n.setlocaledata","Grantmaking",2,2023-12-20
"2836","wp.i18n.setlocaledata","People",2,2023-12-20
"2837","wur","Learnings",2,2023-12-20
"2838","year","About",2,2023-12-20
"2839","years","Programs",2,2023-12-20
"2840","0,208,130","Grantmaking",1,2023-12-20
"2841","0,208,130","People",1,2023-12-20
"2842","0.4","Grantmaking",1,2023-12-20
"2843","0.4","People",1,2023-12-20
"2844","0.44rem","Grantmaking",1,2023-12-20
"2845","0.44rem","People",1,2023-12-20
"2846","0.667em","Grantmaking",1,2023-12-20
"2847","0.667em","People",1,2023-12-20
"2848","0.67rem","Grantmaking",1,2023-12-20
"2849","0.67rem","People",1,2023-12-20
"2850","0000","Grantmaking",1,2023-12-20
"2851","0000","People",1,2023-12-20
"2852","008c15","Grantmaking",1,2023-12-20
"2853","008c15","People",1,2023-12-20
"2854","0097a9","Grantmaking",1,2023-12-20
"2855","0097a9","People",1,2023-12-20
"2856","00d084","Grantmaking",1,2023-12-20
"2857","00d084","People",1,2023-12-20
"2858","01","Learnings",1,2023-12-20
"2859","01t00","Programs",1,2023-12-20
"2860","01t12","About",1,2023-12-20
"2861","03","Programs",1,2023-12-20
"2862","04","Learnings",1,2023-12-20
"2863","04","People",1,2023-12-20
"2864","04","Programs",1,2023-12-20
"2865","05","People",1,2023-12-20
"2866","06","Programs",1,2023-12-20
"2867","0693e3","Grantmaking",1,2023-12-20
"2868","0693e3","People",1,2023-12-20
"2869","06t09","Learnings",1,2023-12-20
"2870","07","Learnings",1,2023-12-20
"2871","08","Programs",1,2023-12-20
"2872","1,354","Programs",1,2023-12-20
"2873","1.2","Programs",1,2023-12-20
"2874","1.333em","Grantmaking",1,2023-12-20
"2875","1.333em","People",1,2023-12-20
"2876","1.4","Learnings",1,2023-12-20
"2877","1.5em","Grantmaking",1,2023-12-20
"2878","1.5em","People",1,2023-12-20
"2879","1.5rem","Grantmaking",1,2023-12-20
"2880","1.5rem","People",1,2023-12-20
"2881","1.6","Grantmaking",1,2023-12-20
"2882","1.6","People",1,2023-12-20
"2883","1000px","Grantmaking",1,2023-12-20
"2884","1000px","People",1,2023-12-20
"2885","1001","About",1,2023-12-20
"2886","1024","About",1,2023-12-20
"2887","107,0,62","Grantmaking",1,2023-12-20
"2888","107,0,62","People",1,2023-12-20
"2889","1072px","Grantmaking",1,2023-12-20
"2890","1072px","People",1,2023-12-20
"2891","10t10","About",1,2023-12-20
"2892","113,206,126","Grantmaking",1,2023-12-20
"2893","113,206,126","People",1,2023-12-20
"2894","1197","Programs",1,2023-12-20
"2895","11da9a5aed393bbb0b76155bcfc73bbb","Learnings",1,2023-12-20
"2896","122,220,180","Grantmaking",1,2023-12-20
"2897","122,220,180","People",1,2023-12-20
"2898","12t09","Programs",1,2023-12-20
"2899","12t14","About",1,2023-12-20
"2900","13","Learnings",1,2023-12-20
"2901","1365","Learnings",1,2023-12-20
"2902","13t10","About",1,2023-12-20
"2903","14","Learnings",1,2023-12-20
"2904","14","People",1,2023-12-20
"2905","140","About",1,2023-12-20
"2906","1440","Programs",1,2023-12-20
"2907","147","About",1,2023-12-20
"2908","15","Grantmaking",1,2023-12-20
"2909","1500","About",1,2023-12-20
"2910","151,120,209","Grantmaking",1,2023-12-20
"2911","151,120,209","People",1,2023-12-20
"2912","152,150,240","Grantmaking",1,2023-12-20
"2913","152,150,240","People",1,2023-12-20
"2914","155,81,224","Grantmaking",1,2023-12-20
"2915","155,81,224","People",1,2023-12-20
"2916","15t13","People",1,2023-12-20
"2917","16","Grantmaking",1,2023-12-20
"2918","16","People",1,2023-12-20
"2919","169,184,195","Grantmaking",1,2023-12-20
"2920","169,184,195","People",1,2023-12-20
"2921","17","Programs",1,2023-12-20
"2922","1706","Programs",1,2023-12-20
"2923","1707","About",1,2023-12-20
"2924","1707","Learnings",1,2023-12-20
"2925","18","Learnings",1,2023-12-20
"2926","18.09m","Grantmaking",1,2023-12-20
"2927","182,227,212","Grantmaking",1,2023-12-20
"2928","182,227,212","People",1,2023-12-20
"2929","1862","Learnings",1,2023-12-20
"2930","18t12","Programs",1,2023-12-20
"2931","19","Learnings",1,2023-12-20
"2932","1919","Learnings",1,2023-12-20
"2933","192.85k","Grantmaking",1,2023-12-20
"2934","1940s","About",1,2023-12-20
"2935","195.82k","Grantmaking",1,2023-12-20
"2936","1970","Programs",1,2023-12-20
"2937","199,81,192","Grantmaking",1,2023-12-20
"2938","199,81,192","People",1,2023-12-20
"2939","19t10","Learnings",1,2023-12-20
"2940","19t12","Programs",1,2023-12-20
"2941","1rem","Grantmaking",1,2023-12-20
"2942","1rem","People",1,2023-12-20
"2943","2,000","About",1,2023-12-20
"2944","2,3,129","Grantmaking",1,2023-12-20
"2945","2,3,129","People",1,2023-12-20
"2946","2.25rem","Grantmaking",1,2023-12-20
"2947","2.25rem","People",1,2023-12-20
"2948","200","About",1,2023-12-20
"2949","2005","Learnings",1,2023-12-20
"2950","2010","Programs",1,2023-12-20
"2951","2012","Learnings",1,2023-12-20
"2952","2019","Grantmaking",1,2023-12-20
"2953","2019","People",1,2023-12-20
"2954","2019our","Programs",1,2023-12-20
"2955","2019the","Programs",1,2023-12-20
"2956","202,248,128","Grantmaking",1,2023-12-20
"2957","202,248,128","People",1,2023-12-20
"2958","2020","Grantmaking",1,2023-12-20
"2959","2020farming","Programs",1,2023-12-20
"2960","2021the","Programs",1,2023-12-20
"2961","2022","People",1,2023-12-20
"2962","2025","About",1,2023-12-20
"2963","2030","Programs",1,2023-12-20
"2964","207,42,186","Grantmaking",1,2023-12-20
"2965","207,42,186","People",1,2023-12-20
"2966","207,46,46","Grantmaking",1,2023-12-20
"2967","207,46,46","People",1,2023-12-20
"2968","209","Grantmaking",1,2023-12-20
"2969","21","Programs",1,2023-12-20
"2970","21t07","About",1,2023-12-20
"2971","22","About",1,2023-12-20
"2972","22","Learnings",1,2023-12-20
"2973","229.76k","Grantmaking",1,2023-12-20
"2974","23","Learnings",1,2023-12-20
"2975","238,238,238","Grantmaking",1,2023-12-20
"2976","238,238,238","People",1,2023-12-20
"2977","238,44,130","Grantmaking",1,2023-12-20
"2978","238,44,130","People",1,2023-12-20
"2979","251,105,98","Grantmaking",1,2023-12-20
"2980","251,105,98","People",1,2023-12-20
"2981","252,185,0,1","Grantmaking",1,2023-12-20
"2982","252,185,0,1","People",1,2023-12-20
"2983","254,205,165","Grantmaking",1,2023-12-20
"2984","254,205,165","People",1,2023-12-20
"2985","254,248,76","Grantmaking",1,2023-12-20
"2986","254,248,76","People",1,2023-12-20
"2987","254,45,45","Grantmaking",1,2023-12-20
"2988","254,45,45","People",1,2023-12-20
"2989","255,203,112","Grantmaking",1,2023-12-20
"2990","255,203,112","People",1,2023-12-20
"2991","255,206,236","Grantmaking",1,2023-12-20
"2992","255,206,236","People",1,2023-12-20
"2993","255,245,203","Grantmaking",1,2023-12-20
"2994","255,245,203","People",1,2023-12-20
"2995","256","Programs",1,2023-12-20
"2996","2560","About",1,2023-12-20
"2997","26","Grantmaking",1,2023-12-20
"2998","26t09","Programs",1,2023-12-20
"2999","27","Programs",1,2023-12-20
"3000","28","Learnings",1,2023-12-20
"3001","28t08","Learnings",1,2023-12-20
"3002","28t13","About",1,2023-12-20
"3003","28t14","Programs",1,2023-12-20
"3004","29","Learnings",1,2023-12-20
"3005","29t14","About",1,2023-12-20
"3006","2c535b3c36","Grantmaking",1,2023-12-20
"3007","2c535b3c36","People",1,2023-12-20
"3008","3.38rem","Grantmaking",1,2023-12-20
"3009","3.38rem","People",1,2023-12-20
"3010","31","Learnings",1,2023-12-20
"3011","31t14","About",1,2023-12-20
"3012","31t20","People",1,2023-12-20
"3013","32373c","Grantmaking",1,2023-12-20
"3014","32373c","People",1,2023-12-20
"3015","33","People",1,2023-12-20
"3016","34","About",1,2023-12-20
"3017","35","Programs",1,2023-12-20
"3018","37","Programs",1,2023-12-20
"3019","38","Learnings",1,2023-12-20
"3020","39","About",1,2023-12-20
"3021","3px","Grantmaking",1,2023-12-20
"3022","3px","People",1,2023-12-20
"3023","4.0.0","Grantmaking",1,2023-12-20
"3024","4.0.0","People",1,2023-12-20
"3025","4.3","Programs",1,2023-12-20
"3026","40,000","About",1,2023-12-20
"3027","40,116,252","Grantmaking",1,2023-12-20
"3028","40,116,252","People",1,2023-12-20
"3029","4016","Programs",1,2023-12-20
"3030","41","About",1,2023-12-20
"3031","41","Programs",1,2023-12-20
"3032","42","Programs",1,2023-12-20
"3033","42px","Grantmaking",1,2023-12-20
"3034","42px","People",1,2023-12-20
"3035","43","Learnings",1,2023-12-20
"3036","44","Learnings",1,2023-12-20
"3037","46","Learnings",1,2023-12-20
"3038","48","About",1,2023-12-20
"3039","48","Learnings",1,2023-12-20
"3040","48","Programs",1,2023-12-20
"3041","480","Learnings",1,2023-12-20
"3042","49","Learnings",1,2023-12-20
"3043","49","Programs",1,2023-12-20
"3044","496","Programs",1,2023-12-20
"3045","5.06rem","Grantmaking",1,2023-12-20
"3046","5.06rem","People",1,2023-12-20
"3047","50,000","Learnings",1,2023-12-20
"3048","500","About",1,2023-12-20
"3049","5000","Programs",1,2023-12-20
"3050","50px","Grantmaking",1,2023-12-20
"3051","50px","People",1,2023-12-20
"3052","51","About",1,2023-12-20
"3053","51,167,181","Grantmaking",1,2023-12-20
"3054","51,167,181","People",1,2023-12-20
"3055","52","Learnings",1,2023-12-20
"3056","53","Grantmaking",1,2023-12-20
"3057","53","Programs",1,2023-12-20
"3058","55","Learnings",1,2023-12-20
"3059","55","Programs",1,2023-12-20
"3060","56","Learnings",1,2023-12-20
"3061","57","About",1,2023-12-20
"3062","57","Programs",1,2023-12-20
"3063","58","Learnings",1,2023-12-20
"3064","58","Programs",1,2023-12-20
"3065","59","Learnings",1,2023-12-20
"3066","59","Programs",1,2023-12-20
"3067","6,147,227,1","Grantmaking",1,2023-12-20
"3068","6,147,227,1","People",1,2023-12-20
