"","cat","word1","word2","n","date"
"1209","Regions","annual","grantmaking",2,2023-12-20
"1210","Regions","attachment","fixed",2,2023-12-20
"1211","Regions","audio","figcaption",2,2023-12-20
"1212","Regions","block","separator",2,2023-12-20
"1213","Regions","blocks","gallery",2,2023-12-20
"1214","Regions","care","campus",2,2023-12-20
"1215","Regions","child","odd",2,2023-12-20
"1216","Regions","citizen","security",2,2023-12-20
"1217","Regions","civil","war",2,2023-12-20
"1218","Regions","civilians","conflict",2,2023-12-20
"1219","Regions","clip","path",2,2023-12-20
"1220","Regions","coca","crop",2,2023-12-20
"1221","Regions","combat","human",2,2023-12-20
"1222","Regions","community","support",2,2023-12-20
"1223","Regions","config","ua",2,2023-12-20
"1224","Regions","congo","fillcolor",2,2023-12-20
"1225","Regions","critical","infrastructure",2,2023-12-20
"1226","Regions","crop","substitution",2,2023-12-20
"1227","Regions","decatur","il",2,2023-12-20
"1228","Regions","demining","equipment",2,2023-12-20
"1229","Regions","demining","operations",2,2023-12-20
"1230","Regions","demining","smallholder",2,2023-12-20
"1231","Regions","developing","nations",2,2023-12-20
"1232","Regions","development","solutions",2,2023-12-20
"1233","Regions","direct","food",2,2023-12-20
"1234","Regions","direction","ltr",2,2023-12-20
"1235","Regions","displaced","persons",2,2023-12-20
"1236","Regions","dl","dt",2,2023-12-20
"1237","Regions","document","ready",2,2023-12-20
"1238","Regions","dropdown","removing",2,2023-12-20
"1239","Regions","educating","farmers",2,2023-12-20
"1240","Regions","electricity","generators",2,2023-12-20
"1241","Regions","embed","figcaption",2,2023-12-20
"1242","Regions","extension","training",2,2023-12-20
"1243","Regions","farm","equipment",2,2023-12-20
"1244","Regions","farmworker","conditions",2,2023-12-20
"1245","Regions","filter","blur",2,2023-12-20
"1246","Regions","food","assistance",2,2023-12-20
"1247","Regions","forced","migration",2,2023-12-20
"1248","Regions","foundation","scaled",2,2023-12-20
"1249","Regions","funding","supports",2,2023-12-20
"1250","Regions","global","wide",2,2023-12-20
"1251","Regions","grantmaking","budget",2,2023-12-20
"1252","Regions","grantmaking","includes",2,2023-12-20
"1253","Regions","guinea","fillcolor",2,2023-12-20
"1254","Regions","historic","peace",2,2023-12-20
"1255","Regions","hitobject","eventaction",2,2023-12-20
"1256","Regions","human","trafficking",2,2023-12-20
"1257","Regions","humanitarian","demining",2,2023-12-20
"1258","Regions","humanitarian","relief",2,2023-12-20
"1259","Regions","improve","citizen",2,2023-12-20
"1260","Regions","improve","farmworker",2,2023-12-20
"1261","Regions","improve","food",2,2023-12-20
"1262","Regions","includes","direct",2,2023-12-20
"1263","Regions","includes","educating",2,2023-12-20
"1264","Regions","including","demining",2,2023-12-20
"1265","Regions","infrastructure","support",2,2023-12-20
"1266","Regions","ins","amount",2,2023-12-20
"1267","Regions","institute","designed",2,2023-12-20
"1268","Regions","internally","displaced",2,2023-12-20
"1269","Regions","irrigation","project",2,2023-12-20
"1270","Regions","justice","sector",2,2023-12-20
"1271","Regions","keyframes","fadebottom",2,2023-12-20
"1272","Regions","keyframes","fadein",2,2023-12-20
"1273","Regions","keyframes","fadeinbottom",2,2023-12-20
"1274","Regions","keyframes","fadeintop",2,2023-12-20
"1275","Regions","keyframes","fadeleft",2,2023-12-20
"1276","Regions","keyframes","fadeoutbottom",2,2023-12-20
"1277","Regions","keyframes","fadeouttop",2,2023-12-20
"1278","Regions","keyframes","faderight",2,2023-12-20
"1279","Regions","keyframes","fadetop",2,2023-12-20
"1280","Regions","keyframes","flipinx",2,2023-12-20
"1281","Regions","keyframes","flipiny",2,2023-12-20
"1282","Regions","keyframes","grow",2,2023-12-20
"1283","Regions","keyframes","multi",2,2023-12-20
"1284","Regions","marginalized","regions",2,2023-12-20
"1285","Regions","medical","care",2,2023-12-20
"1286","Regions","mejs","overlay",2,2023-12-20
"1287","Regions","mitigation","immediately",2,2023-12-20
"1288","Regions","mitigation","tools",2,2023-12-20
"1289","Regions","path","inset",2,2023-12-20
"1290","Regions","peace","accord",2,2023-12-20
"1291","Regions","persons","refugees",2,2023-12-20
"1292","Regions","pivot","irrigation",2,2023-12-20
"1293","Regions","price","amount",2,2023-12-20
"1294","Regions","price","ins",2,2023-12-20
"1295","Regions","primarily","supports",2,2023-12-20
"1296","Regions","producers","procurement",2,2023-12-20
"1297","Regions","product","related",2,2023-12-20
"1298","Regions","providing","targeted",2,2023-12-20
"1299","Regions","public","safety",2,2023-12-20
"1300","Regions","raising","awareness",2,2023-12-20
"1301","Regions","reform","justice",2,2023-12-20
"1302","Regions","reply","link",2,2023-12-20
"1303","Regions","republic","fillcolor",2,2023-12-20
"1304","Regions","restore","critical",2,2023-12-20
"1305","Regions","rwanda","institute",2,2023-12-20
"1306","Regions","safety","initiatives",2,2023-12-20
"1307","Regions","scale","invasion",2,2023-12-20
"1308","Regions","scale","producers",2,2023-12-20
"1309","Regions","scale","purchases",2,2023-12-20
"1310","Regions","scale","smallholder",2,2023-12-20
"1311","Regions","schools","donations",2,2023-12-20
"1312","Regions","sector","institutions",2,2023-12-20
"1313","Regions","security","challenges",2,2023-12-20
"1314","Regions","security","reform",2,2023-12-20
"1315","Regions","services","including",2,2023-12-20
"1316","Regions","settings","kern",2,2023-12-20
"1317","Regions","smallholder","agricultural",2,2023-12-20
"1318","Regions","smallholder","farmers",2,2023-12-20
"1319","Regions","smallholder","owned",2,2023-12-20
"1320","Regions","sudan","fillcolor",2,2023-12-20
"1321","Regions","support","implementation",2,2023-12-20
"1322","Regions","supports","humanitarian",2,2023-12-20
"1323","Regions","supports","public",2,2023-12-20
"1324","Regions","targeted","community",2,2023-12-20
"1325","Regions","training","institute",2,2023-12-20
"1326","Regions","transform","origin",2,2023-12-20
"1327","Regions","transition","property",2,2023-12-20
"1328","Regions","ukrainian","grain",2,2023-12-20
"1329","Regions","view","load",2,2023-12-20
"1330","Regions","voluntary","coca",2,2023-12-20
"1331","Regions","war","crimes",2,2023-12-20
"1332","About","academy","award",1,2023-12-20
"1333","About","accept","unsolicited",1,2023-12-20
"1334","About","achieving","global",1,2023-12-20
"1335","About","address","key",1,2023-12-20
"1336","About","addressing","food",1,2023-12-20
"1337","About","africa","primarily",1,2023-12-20
"1338","About","agricultural","resource",1,2023-12-20
"1339","About","agricultural","systems",1,2023-12-20
"1340","About","agriculture","conflict",1,2023-12-20
"1341","About","agriculture","conservation",1,2023-12-20
"1342","About","ann","consulted",1,2023-12-20
"1343","About","ann","graduated",1,2023-12-20
"1344","About","annually","due",1,2023-12-20
"1345","About","arizona","illinois",1,2023-12-20
"1346","About","assets","leadership",1,2023-12-20
"1347","About","auxiliary","deputy",1,2023-12-20
"1348","About","award","nominated",1,2023-12-20
"1349","About","award","winning",1,2023-12-20
"1350","About","bank","estimates",1,2023-12-20
"1351","About","based","agricultural",1,2023-12-20
"1352","About","based","grantmaking",1,2023-12-20
"1353","About","based","production",1,2023-12-20
"1354","About","basic","level",1,2023-12-20
"1355","About","berkshire","hathaway",1,2023-12-20
"1356","About","bolten","president",1,2023-12-20
"1357","About","bring","justice",1,2023-12-20
"1358","About","broadest","impact",1,2023-12-20
"1359","About","buffett","chairman",1,2023-12-20
"1360","About","buffett","farms",1,2023-12-20
"1361","About","buffett","food",1,2023-12-20
"1362","About","buffett","served",1,2023-12-20
"1363","About","builds","capacity",1,2023-12-20
"1364","About","business","school",1,2023-12-20
"1365","About","businessman","sworn",1,2023-12-20
"1366","About","celebrity","clients",1,2023-12-20
"1367","About","central","illinois",1,2023-12-20
"1368","About","ceo","howard",1,2023-12-20
"1369","About","chairman","ceo",1,2023-12-20
"1370","About","chairman","combatting",1,2023-12-20
"1371","About","chances","finding",1,2023-12-20
"1372","About","change","context",1,2023-12-20
"1373","About","change","ispartof",1,2023-12-20
"1374","About","charitable","foundations",1,2023-12-20
"1375","About","christian","county",1,2023-12-20
"1376","About","cochise","county",1,2023-12-20
"1377","About","colombia","el",1,2023-12-20
"1378","About","combat","global",1,2023-12-20
"1379","About","communities","reduce",1,2023-12-20
"1380","About","community","based",1,2023-12-20
"1381","About","community","public",1,2023-12-20
"1382","About","comprehensive","purview",1,2023-12-20
"1383","About","concerns","contribute",1,2023-12-20
"1384","About","concerns","invest",1,2023-12-20
"1385","About","condition","including",1,2023-12-20
"1386","About","conflict","affected",1,2023-12-20
"1387","About","conflict","individuals",1,2023-12-20
"1388","About","conflict","requires",1,2023-12-20
"1389","About","conflict","violence",1,2023-12-20
"1390","About","conservation","philanthropy",1,2023-12-20
"1391","About","conservation","wildlife",1,2023-12-20
"1392","About","consultants","providing",1,2023-12-20
"1393","About","core","competencies",1,2023-12-20
"1394","About","corporate","board",1,2023-12-20
"1395","About","corporate","executive",1,2023-12-20
"1396","About","countries","addressing",1,2023-12-20
"1397","About","county","arizona",1,2023-12-20
"1398","About","county","board",1,2023-12-20
"1399","About","county","illinois",1,2023-12-20
"1400","About","create","change",1,2023-12-20
"1401","About","cum","laude",1,2023-12-20
"1402","About","developing","countries",1,2023-12-20
"1403","About","developing","world",1,2023-12-20
"1404","About","difference","howard",1,2023-12-20
"1405","About","difficult","circumstances",1,2023-12-20
"1406","About","disrupt","human",1,2023-12-20
"1407","About","documentary","focused",1,2023-12-20
"1408","About","douglas","county",1,2023-12-20
"1409","About","drug","epidemic",1,2023-12-20
"1410","About","economic","prosperity",1,2023-12-20
"1411","About","elected","official",1,2023-12-20
"1412","About","enforcement","officer",1,2023-12-20
"1413","About","enforcement","prosecutors",1,2023-12-20
"1414","About","environments","targeting",1,2023-12-20
"1415","About","executive","positions",1,2023-12-20
"1416","About","executive","producer",1,2023-12-20
"1417","About","farmer","development",1,2023-12-20
"1418","About","farmer","photographer",1,2023-12-20
"1419","About","final","dissolution",1,2023-12-20
"1420","About","finding","hope",1,2023-12-20
"1421","About","fire","departments",1,2023-12-20
"1422","About","foreign","citizen",1,2023-12-20
"1423","About","foundation","continues",1,2023-12-20
"1424","About","foundation","operated",1,2023-12-20
"1425","About","fuel","violence",1,2023-12-20
"1426","About","functioning","governments",1,2023-12-20
"1427","About","global","hunger",1,2023-12-20
"1428","About","global","philanthropy",1,2023-12-20
"1429","About","gorilla","conservation",1,2023-12-20
"1430","About","governance","strong",1,2023-12-20
"1431","About","gpg","ann",1,2023-12-20
"1432","About","graduated","magna",1,2023-12-20
"1433","About","grantmaking","strategy",1,2023-12-20
"1434","About","harvard","business",1,2023-12-20
"1435","About","hash","fs",1,2023-12-20
"1436","About","hash","hash",1,2023-12-20
"1437","About","helveticaneueltpro","ltit",1,2023-12-20
"1438","About","highly","vulnerable",1,2023-12-20
"1439","About","historical","knowledge",1,2023-12-20
"1440","About","homes","annually",1,2023-12-20
"1441","About","honors","bestowed",1,2023-12-20
"1442","About","human","condition",1,2023-12-20
"1443","About","human","traffickers",1,2023-12-20
"1444","About","hungry","world",1,2023-12-20
"1445","About","improve","conditions",1,2023-12-20
"1446","About","improve","policing",1,2023-12-20
"1447","About","including","receiving",1,2023-12-20
"1448","About","including","research",1,2023-12-20
"1449","About","individuals","globally",1,2023-12-20
"1450","About","investments","ann",1,2023-12-20
"1451","About","investments","including",1,2023-12-20
"1452","About","investments","prior",1,2023-12-20
"1453","About","invests","primarily",1,2023-12-20
"1454","About","joining","lake",1,2023-12-20
"1455","About","journalism","including",1,2023-12-20
"1456","About","key","barriers",1,2023-12-20
"1457","About","key","community",1,2023-12-20
"1458","About","lake","ann",1,2023-12-20
"1459","About","lake","partners",1,2023-12-20
"1460","About","largest","private",1,2023-12-20
"1461","About","lasting","peace",1,2023-12-20
"1462","About","latin","america",1,2023-12-20
"1463","About","leadership","howard",1,2023-12-20
"1464","About","level","food",1,2023-12-20
"1465","About","life","breadcrumb",1,2023-12-20
"1466","About","limited","functioning",1,2023-12-20
"1467","About","local","sheriffs",1,2023-12-20
"1468","About","magna","cum",1,2023-12-20
"1469","About","management","consulting",1,2023-12-20
"1470","About","maximize","impact",1,2023-12-20
"1471","About","mexico","colombia",1,2023-12-20
"1472","About","million","individuals",1,2023-12-20
"1473","About","mitigate","conflict",1,2023-12-20
"1474","About","mitigation","conflict",1,2023-12-20
"1475","About","mitigation","strategies",1,2023-12-20
"1476","About","mountain","gorilla",1,2023-12-20
"1477","About","multiple","foundation",1,2023-12-20
"1478","About","national","park",1,2023-12-20
"1479","About","net","worth",1,2023-12-20
"1480","About","nominated","documentary",1,2023-12-20
"1481","About","operated","research",1,2023-12-20
"1482","About","operating","support",1,2023-12-20
"1483","About","operations","public",1,2023-12-20
"1484","About","organization","primaryimageofpage",1,2023-12-20
"1485","About","overcome","determination",1,2023-12-20
"1486","About","oversees","multiple",1,2023-12-20
"1487","About","partners","strategy",1,2023-12-20
"1488","About","past","decade",1,2023-12-20
"1489","About","philanthropic","investment",1,2023-12-20
"1490","About","philanthropic","investments",1,2023-12-20
"1491","About","phone","cdata",1,2023-12-20
"1492","About","photographer","businessman",1,2023-12-20
"1493","About","police","training",1,2023-12-20
"1494","About","policy","issues",1,2023-12-20
"1495","About","populations","life",1,2023-12-20
"1496","About","practices","water",1,2023-12-20
"1497","About","president","ann",1,2023-12-20
"1498","About","presidential","debates",1,2023-12-20
"1499","About","princeton","university",1,2023-12-20
"1500","About","private","charitable",1,2023-12-20
"1501","About","private","sector",1,2023-12-20
"1502","About","production","practices",1,2023-12-20
"1503","About","promote","economic",1,2023-12-20
"1504","About","promoting","adoption",1,2023-12-20
"1505","About","promoting","peace",1,2023-12-20
"1506","About","prosperity","affecting",1,2023-12-20
"1507","About","prosperous","development",1,2023-12-20
"1508","About","providing","management",1,2023-12-20
"1509","About","public","policy",1,2023-12-20
"1510","About","reduce","conflict",1,2023-12-20
"1511","About","region","view",1,2023-12-20
"1512","About","regions","prone",1,2023-12-20
"1513","About","research","conservation",1,2023-12-20
"1514","About","research","farms",1,2023-12-20
"1515","About","resource","development",1,2023-12-20
"1516","About","resource","management",1,2023-12-20
"1517","About","resourced","farmers",1,2023-12-20
"1518","About","rural","communities",1,2023-12-20
"1519","About","rural","hunger",1,2023-12-20
"1520","About","safety","public",1,2023-12-20
"1521","About","safety","view",1,2023-12-20
"1522","About","salvador","rwanda",1,2023-12-20
"1523","About","scale","agriculture",1,2023-12-20
"1524","About","school","view",1,2023-12-20
"1525","About","sector","strategy",1,2023-12-20
"1526","About","security","grantmaking",1,2023-12-20
"1527","About","security","investments",1,2023-12-20
"1528","About","senior","corporate",1,2023-12-20
"1529","About","service","providers",1,2023-12-20
"1530","About","shelby","county",1,2023-12-20
"1531","About","sheriffs","offices",1,2023-12-20
"1532","About","smallholder","farmer",1,2023-12-20
"1533","About","strategy","consultants",1,2023-12-20
"1534","About","strategy","consulting",1,2023-12-20
"1535","About","strategy","operations",1,2023-12-20
"1536","About","strengthen","communities",1,2023-12-20
"1537","About","strong","institutions",1,2023-12-20
"1538","About","support","volunteer",1,2023-12-20
"1539","About","supporting","communities",1,2023-12-20
"1540","About","supporting","public",1,2023-12-20
"1541","About","supporting","smallholder",1,2023-12-20
"1542","About","sworn","law",1,2023-12-20
"1543","About","targeted","communities",1,2023-12-20
"1544","About","targeting","regions",1,2023-12-20
"1545","About","texas","mexico",1,2023-12-20
"1546","About","times","bestsellers",1,2023-12-20
"1547","About","toughest","environments",1,2023-12-20
"1548","About","traffickers","dismantle",1,2023-12-20
"1549","About","ultimately","citizen",1,2023-12-20
"1550","About","ultimately","support",1,2023-12-20
"1551","About","unique","expertise",1,2023-12-20
"1552","About","united","nations",1,2023-12-20
"1553","About","unsolicited","proposals",1,2023-12-20
"1554","About","vice","versa",1,2023-12-20
"1555","About","victim","service",1,2023-12-20
"1556","About","volunteer","fire",1,2023-12-20
"1557","About","volunteer","roles",1,2023-12-20
"1558","About","vulnerable","populations",1,2023-12-20
"1559","About","water","resource",1,2023-12-20
"1560","About","world","bank",1,2023-12-20
"1561","About","worth","individuals",1,2023-12-20
"1562","About","york","times",1,2023-12-20
"1563","Learnings","actions","affect",1,2023-12-20
"1564","Learnings","active","conflict",1,2023-12-20
"1565","Learnings","adequate","levels",1,2023-12-20
"1566","Learnings","africa","basic",1,2023-12-20
"1567","Learnings","africa","cheetahs",1,2023-12-20
"1568","Learnings","african","countries",1,2023-12-20
"1569","Learnings","ag","resource",1,2023-12-20
"1570","Learnings","agriculture","access",1,2023-12-20
"1571","Learnings","agriculture","practices",1,2023-12-20
"1572","Learnings","agriculture","research",1,2023-12-20
"1573","Learnings","alarming","rates",1,2023-12-20
"1574","Learnings","america","demonstrate",1,2023-12-20
"1575","Learnings","america","spur",1,2023-12-20
"1576","Learnings","animals","ecosystems",1,2023-12-20
"1577","Learnings","arable","land",1,2023-12-20
"1578","Learnings","atrocities","committed",1,2023-12-20
"1579","Learnings","audiences","view",1,2023-12-20
"1580","Learnings","based","agriculture",1,2023-12-20
"1581","Learnings","based","farming",1,2023-12-20
"1582","Learnings","basic","access",1,2023-12-20
"1583","Learnings","basic","truths",1,2023-12-20
"1584","Learnings","beautiful","day",1,2023-12-20
"1585","Learnings","belt","view",1,2023-12-20
"1586","Learnings","biodiversity","refers",1,2023-12-20
"1587","Learnings","biodiversity","treaty",1,2023-12-20
"1588","Learnings","bipartisan","approach",1,2023-12-20
"1589","Learnings","borlaug","told",1,2023-12-20
"1590","Learnings","busting","perspective",1,2023-12-20
"1591","Learnings","cartel","violence",1,2023-12-20
"1592","Learnings","cartels","strengthening",1,2023-12-20
"1593","Learnings","cats","survival",1,2023-12-20
"1594","Learnings","challenges","people",1,2023-12-20
"1595","Learnings","challenges","smallholder",1,2023-12-20
"1596","Learnings","change","happen",1,2023-12-20
"1597","Learnings","cheetah","project",1,2023-12-20
"1598","Learnings","cheetah","research",1,2023-12-20
"1599","Learnings","common","ligatures",1,2023-12-20
"1600","Learnings","common","myths",1,2023-12-20
"1601","Learnings","comprehensive","data",1,2023-12-20
"1602","Learnings","comprehensive","understanding",1,2023-12-20
"1603","Learnings","condition","billions",1,2023-12-20
"1604","Learnings","conflicts","photo",1,2023-12-20
"1605","Learnings","conservation","ag",1,2023-12-20
"1606","Learnings","conservation","efforts",1,2023-12-20
"1607","Learnings","cooperative","naico",1,2023-12-20
"1608","Learnings","countries","devoted",1,2023-12-20
"1609","Learnings","covering","irregular",1,2023-12-20
"1610","Learnings","creative","alternatives",1,2023-12-20
"1611","Learnings","crisis","outlines",1,2023-12-20
"1612","Learnings","crop","varieties",1,2023-12-20
"1613","Learnings","crossing","reflect",1,2023-12-20
"1614","Learnings","crossings","play",1,2023-12-20
"1615","Learnings","cultivation","published",1,2023-12-20
"1616","Learnings","current","mission",1,2023-12-20
"1617","Learnings","daily","challenges",1,2023-12-20
"1618","Learnings","data","driven",1,2023-12-20
"1619","Learnings","databook","conservation",1,2023-12-20
"1620","Learnings","day","streets",1,2023-12-20
"1621","Learnings","designed","crop",1,2023-12-20
"1622","Learnings","devastating","poverty",1,2023-12-20
"1623","Learnings","developing","research",1,2023-12-20
"1624","Learnings","diminished","habitats",1,2023-12-20
"1625","Learnings","discussing","conservation",1,2023-12-20
"1626","Learnings","distributed","leaving",1,2023-12-20
"1627","Learnings","diverse","world",1,2023-12-20
"1628","Learnings","document","atrocities",1,2023-12-20
"1629","Learnings","dozen","trips",1,2023-12-20
"1630","Learnings","drc","documents",1,2023-12-20
"1631","Learnings","drought","prone",1,2023-12-20
"1632","Learnings","drug","smuggling",1,2023-12-20
"1633","Learnings","drug","trade",1,2023-12-20
"1634","Learnings","eastern","congo",1,2023-12-20
"1635","Learnings","eastern","drc",1,2023-12-20
"1636","Learnings","eastern","province",1,2023-12-20
"1637","Learnings","economic","challenges",1,2023-12-20
"1638","Learnings","economic","reasons",1,2023-12-20
"1639","Learnings","ecosystems","ranging",1,2023-12-20
"1640","Learnings","edge","balancing",1,2023-12-20
"1641","Learnings","edge","view",1,2023-12-20
"1642","Learnings","effective","tool",1,2023-12-20
"1643","Learnings","efforts","catalyzing",1,2023-12-20
"1644","Learnings","electronic","transmission",1,2023-12-20
"1645","Learnings","elementary","school",1,2023-12-20
"1646","Learnings","enduring","courage",1,2023-12-20
"1647","Learnings","enhanced","local",1,2023-12-20
"1648","Learnings","environmental","quality",1,2023-12-20
"1649","Learnings","environments","suitable",1,2023-12-20
"1650","Learnings","equitably","distributed",1,2023-12-20
"1651","Learnings","european","continent",1,2023-12-20
"1652","Learnings","experiences","photographs",1,2023-12-20
"1653","Learnings","eyes","cheetahs",1,2023-12-20
"1654","Learnings","farmer","livelihoods",1,2023-12-20
"1655","Learnings","farmers","struggle",1,2023-12-20
"1656","Learnings","farmers","view",1,2023-12-20
"1657","Learnings","farming","operations",1,2023-12-20
"1658","Learnings","farming","techniques",1,2023-12-20
"1659","Learnings","farming","view",1,2023-12-20
"1660","Learnings","father","challenged",1,2023-12-20
"1661","Learnings","field","meeting",1,2023-12-20
"1662","Learnings","fighting","cartels",1,2023-12-20
"1663","Learnings","food","production",1,2023-12-20
"1664","Learnings","founding","view",1,2023-12-20
"1665","Learnings","fragile","lands",1,2023-12-20
"1666","Learnings","fragile","remains",1,2023-12-20
"1667","Learnings","future","conflicts",1,2023-12-20
"1668","Learnings","future","success",1,2023-12-20
"1669","Learnings","galleries","beautiful",1,2023-12-20
"1670","Learnings","geographical","technical",1,2023-12-20
"1671","Learnings","global","environmental",1,2023-12-20
"1672","Learnings","global","farming",1,2023-12-20
"1673","Learnings","global","water",1,2023-12-20
"1674","Learnings","globe","view",1,2023-12-20
"1675","Learnings","gorilla","population",1,2023-12-20
"1676","Learnings","grantmaking","approach",1,2023-12-20
"1677","Learnings","groundbreaking","research",1,2023-12-20
"1678","Learnings","growing","food",1,2023-12-20
"1679","Learnings","growing","population",1,2023-12-20
"1680","Learnings","habitat","innovative",1,2023-12-20
"1681","Learnings","hard","lessons",1,2023-12-20
"1682","Learnings","health","sanitation",1,2023-12-20
"1683","Learnings","healthy","environment",1,2023-12-20
"1684","Learnings","hgbf","ar",1,2023-12-20
"1685","Learnings","highlighting","groundbreaking",1,2023-12-20
"1686","Learnings","historically","supported",1,2023-12-20
"1687","Learnings","honduras","view",1,2023-12-20
"1688","Learnings","hopeful","view",1,2023-12-20
"1689","Learnings","howard","captures",1,2023-12-20
"1690","Learnings","howard","hopes",1,2023-12-20
"1691","Learnings","howard","shares",1,2023-12-20
"1692","Learnings","humanitarian","crisis",1,2023-12-20
"1693","Learnings","hunger","remains",1,2023-12-20
"1694","Learnings","impact","americans",1,2023-12-20
"1695","Learnings","impacting","health",1,2023-12-20
"1696","Learnings","implications","farmers",1,2023-12-20
"1697","Learnings","improved","farmer",1,2023-12-20
"1698","Learnings","improved","system",1,2023-12-20
"1699","Learnings","including","plants",1,2023-12-20
"1700","Learnings","including","significant",1,2023-12-20
"1701","Learnings","incorporate","technology",1,2023-12-20
"1702","Learnings","increased","awareness",1,2023-12-20
"1703","Learnings","increased","food",1,2023-12-20
"1704","Learnings","individual","stories",1,2023-12-20
"1705","Learnings","initiative","view",1,2023-12-20
"1706","Learnings","innovative","intervention",1,2023-12-20
"1707","Learnings","intact","view",1,2023-12-20
"1708","Learnings","integrated","water",1,2023-12-20
"1709","Learnings","interrelated","issues",1,2023-12-20
"1710","Learnings","intervention","programs",1,2023-12-20
"1711","Learnings","irregular","migration",1,2023-12-20
"1712","Learnings","irrigation","cooperative",1,2023-12-20
"1713","Learnings","key","publications",1,2023-12-20
"1714","Learnings","kingdom","documents",1,2023-12-20
"1715","Learnings","land","clean",1,2023-12-20
"1716","Learnings","largest","humanitarian",1,2023-12-20
"1717","Learnings","laureate","norman",1,2023-12-20
"1718","Learnings","led","agricultural",1,2023-12-20
"1719","Learnings","lens","howard",1,2023-12-20
"1720","Learnings","lessons","learned",1,2023-12-20
"1721","Learnings","life","including",1,2023-12-20
"1722","Learnings","life","interact",1,2023-12-20
"1723","Learnings","life","photographs",1,2023-12-20
"1724","Learnings","livelihoods","increased",1,2023-12-20
"1725","Learnings","local","communities",1,2023-12-20
"1726","Learnings","local","farmers",1,2023-12-20
"1727","Learnings","locally","designed",1,2023-12-20
"1728","Learnings","magazine","editorials",1,2023-12-20
"1729","Learnings","management","clean",1,2023-12-20
"1730","Learnings","management","hunger",1,2023-12-20
"1731","Learnings","management","initiatives",1,2023-12-20
"1732","Learnings","management","practices",1,2023-12-20
"1733","Learnings","migrant","crossings",1,2023-12-20
"1734","Learnings","mission","view",1,2023-12-20
"1735","Learnings","months","howard",1,2023-12-20
"1736","Learnings","mountain","gorilla",1,2023-12-20
"1737","Learnings","mountains","run",1,2023-12-20
"1738","Learnings","myth","busting",1,2023-12-20
"1739","Learnings","myths","basic",1,2023-12-20
"1740","Learnings","nasho","irrigation",1,2023-12-20
"1741","Learnings","nation","courage",1,2023-12-20
"1742","Learnings","nation","documents",1,2023-12-20
"1743","Learnings","nation","key",1,2023-12-20
"1744","Learnings","national","park",1,2023-12-20
"1745","Learnings","national","security",1,2023-12-20
"1746","Learnings","nature","magazine",1,2023-12-20
"1747","Learnings","nobel","peace",1,2023-12-20
"1748","Learnings","norman","borlaug",1,2023-12-20
"1749","Learnings","offer","solutions",1,2023-12-20
"1750","Learnings","operations","view",1,2023-12-20
"1751","Learnings","origin","south",1,2023-12-20
"1752","Learnings","pain","tapestry",1,2023-12-20
"1753","Learnings","past","century",1,2023-12-20
"1754","Learnings","peace","laureate",1,2023-12-20
"1755","Learnings","people","corridors",1,2023-12-20
"1756","Learnings","people","howard",1,2023-12-20
"1757","Learnings","people","living",1,2023-12-20
"1758","Learnings","personal","stories",1,2023-12-20
"1759","Learnings","photo","galleries",1,2023-12-20
"1760","Learnings","photographic","journey",1,2023-12-20
"1761","Learnings","photographs","convey",1,2023-12-20
"1762","Learnings","photographs","reflect",1,2023-12-20
"1763","Learnings","photography","covering",1,2023-12-20
"1764","Learnings","photography","howard",1,2023-12-20
"1765","Learnings","planet","live",1,2023-12-20
"1766","Learnings","polarizing","views",1,2023-12-20
"1767","Learnings","political","barriers",1,2023-12-20
"1768","Learnings","population","impacting",1,2023-12-20
"1769","Learnings","population","struggling",1,2023-12-20
"1770","Learnings","practical","potential",1,2023-12-20
"1771","Learnings","prevalent","challenge",1,2023-12-20
"1772","Learnings","priorities","view",1,2023-12-20
"1773","Learnings","priority","solutions",1,2023-12-20
"1774","Learnings","production","biodiversity",1,2023-12-20
"1775","Learnings","production","methods",1,2023-12-20
"1776","Learnings","production","systems",1,2023-12-20
"1777","Learnings","project","owned",1,2023-12-20
"1778","Learnings","promising","signs",1,2023-12-20
"1779","Learnings","promote","peace",1,2023-12-20
"1780","Learnings","prone","eastern",1,2023-12-20
"1781","Learnings","protecting","wildlife",1,2023-12-20
"1782","Learnings","provide","creative",1,2023-12-20
"1783","Learnings","provide","local",1,2023-12-20
"1784","Learnings","province","investing",1,2023-12-20
"1785","Learnings","publication","led",1,2023-12-20
"1786","Learnings","quantitative","story",1,2023-12-20
"1787","Learnings","real","world",1,2023-12-20
"1788","Learnings","realistic","effective",1,2023-12-20
"1789","Learnings","rebuild","prosper",1,2023-12-20
"1790","Learnings","relative","cdata",1,2023-12-20
"1791","Learnings","remains","intact",1,2023-12-20
"1792","Learnings","report","conservation",1,2023-12-20
"1793","Learnings","report","final",1,2023-12-20
"1794","Learnings","research","cheetah",1,2023-12-20
"1795","Learnings","research","project",1,2023-12-20
"1796","Learnings","research","report",1,2023-12-20
"1797","Learnings","resources","feed",1,2023-12-20
"1798","Learnings","running","cheetah",1,2023-12-20
"1799","Learnings","rural","population",1,2023-12-20
"1800","Learnings","rwanda","investing",1,2023-12-20
"1801","Learnings","rwanda","showcases",1,2023-12-20
"1802","Learnings","rwanda","transforming",1,2023-12-20
"1803","Learnings","rwanda","uganda",1,2023-12-20
"1804","Learnings","scale","investments",1,2023-12-20
"1805","Learnings","school","located",1,2023-12-20
