"","word","cat","n","date"
"3204","jumptosearch1","Grantmaking",2,2023-12-20
"3205","jumptosearch1","Learnings",2,2023-12-20
"3206","jumptosearch1","People",2,2023-12-20
"3207","justice","Learnings",2,2023-12-20
"3208","justice","People",2,2023-12-20
"3209","justicelocal","Grantmaking",2,2023-12-20
"3210","justicelocal","Learnings",2,2023-12-20
"3211","kahs","About",2,2023-12-20
"3212","keyword","Grantmaking",2,2023-12-20
"3213","keyword","Grants",2,2023-12-20
"3214","knight","People",2,2023-12-20
"3215","knowledge","Programs",2,2023-12-20
"3216","lack","Programs",2,2023-12-20
"3217","landscape","Programs",2,2023-12-20
"3218","large","About",2,2023-12-20
"3219","large","Grants",2,2023-12-20
"3220","largely","Grants",2,2023-12-20
"3221","larger","About",2,2023-12-20
"3222","largest","People",2,2023-12-20
"3223","lasting","Programs",2,2023-12-20
"3224","latin","People",2,2023-12-20
"3225","latinx","Programs",2,2023-12-20
"3226","launched","About",2,2023-12-20
"3227","law","Regions",2,2023-12-20
"3228","laws","Board of Directors",2,2023-12-20
"3229","lead","People",2,2023-12-20
"3230","leaders","About",2,2023-12-20
"3231","leadership","Regions",2,2023-12-20
"3232","learnings","Board of Directors",2,2023-12-20
"3233","learningsevaluation","Grantmaking",2,2023-12-20
"3234","learningsevaluation","Learnings",2,2023-12-20
"3235","learningsevaluation","People",2,2023-12-20
"3236","legacy","Programs",2,2023-12-20
"3237","legal","Grantmaking",2,2023-12-20
"3238","legal","Learnings",2,2023-12-20
"3239","lesser","Programs",2,2023-12-20
"3240","level","About",2,2023-12-20
"3241","level","Learnings",2,2023-12-20
"3242","level","Programs",2,2023-12-20
"3243","levels","About",2,2023-12-20
"3244","lever","Grants",2,2023-12-20
"3245","library","People",2,2023-12-20
"3246","life","About",2,2023-12-20
"3247","limitations","About",2,2023-12-20
"3248","limited","Regions",2,2023-12-20
"3249","links","Board of Directors",2,2023-12-20
"3250","live","Programs",2,2023-12-20
"3251","lived","People",2,2023-12-20
"3252","lived","Programs",2,2023-12-20
"3253","lives","About",2,2023-12-20
"3254","loadmorelatestcontent","Learnings",2,2023-12-20
"3255","lobby","About",2,2023-12-20
"3256","loc","Programs",2,2023-12-20
"3257","local","Grantmaking",2,2023-12-20
"3258","local","Learnings",2,2023-12-20
"3259","local","People",2,2023-12-20
"3260","location","Grants",2,2023-12-20
"3261","logic","Learnings",2,2023-12-20
"3262","logic","People",2,2023-12-20
"3263","long","About",2,2023-12-20
"3264","longstanding","About",2,2023-12-20
"3265","lost","Programs",2,2023-12-20
"3266","low","People",2,2023-12-20
"3267","mac","Learnings",2,2023-12-20
"3268","macarthur's","Programs",2,2023-12-20
"3269","macarthur’s","About",2,2023-12-20
"3270","macfound","Board of Directors",2,2023-12-20
"3271","maintain","About",2,2023-12-20
"3272","major","Programs",2,2023-12-20
"3273","make","Grants",2,2023-12-20
"3274","making","Learnings",2,2023-12-20
"3275","managed","Programs",2,2023-12-20
"3276","management","People",2,2023-12-20
"3277","management","Programs",2,2023-12-20
"3278","manager","Grants",2,2023-12-20
"3279","manages","Grants",2,2023-12-20
"3280","manner","About",2,2023-12-20
"3281","marquette","About",2,2023-12-20
"3282","martha","People",2,2023-12-20
"3283","math.round","Grants",2,2023-12-20
"3284","maxrows","Programs",2,2023-12-20
"3285","mb","Grants",2,2023-12-20
"3286","mckinsey","People",2,2023-12-20
"3287","meaningful","About",2,2023-12-20
"3288","means","Programs",2,2023-12-20
"3289","measure","Learnings",2,2023-12-20
"3290","mediafield","Grantmaking",2,2023-12-20
"3291","mediafield","Learnings",2,2023-12-20
"3292","mediafield","People",2,2023-12-20
"3293","meet","Programs",2,2023-12-20
"3294","meets","Programs",2,2023-12-20
"3295","mental","People",2,2023-12-20
"3296","mental","Programs",2,2023-12-20
"3297","meta.data.foreach","Grants",2,2023-12-20
"3298","methane","Programs",2,2023-12-20
"3299","mexico","Grants",2,2023-12-20
"3300","miami","Programs",2,2023-12-20
"3301","mid","About",2,2023-12-20
"3302","millions","Programs",2,2023-12-20
"3303","misconduct","Grantmaking",2,2023-12-20
"3304","mission","Grantmaking",2,2023-12-20
"3305","mission","Learnings",2,2023-12-20
"3306","mission","People",2,2023-12-20
"3307","mobilization","Programs",2,2023-12-20
"3308","mobilize","Programs",2,2023-12-20
"3309","mobilize","Regions",2,2023-12-20
"3310","modes","Programs",2,2023-12-20
"3311","momentum","Regions",2,2023-12-20
"3312","move","Board of Directors",2,2023-12-20
"3313","multi","Grants",2,2023-12-20
"3314","museum","People",2,2023-12-20
"3315","myarray","Grants",2,2023-12-20
"3316","narratives","About",2,2023-12-20
"3317","nationally","Regions",2,2023-12-20
"3318","nations","About",2,2023-12-20
"3319","nationwide","Regions",2,2023-12-20
"3320","nation’s","People",2,2023-12-20
"3321","natural","Programs",2,2023-12-20
"3322","natural","Regions",2,2023-12-20
"3323","neighborhood","About",2,2023-12-20
"3324","neighborhoods","About",2,2023-12-20
"3325","net","Grants",2,2023-12-20
"3326","newgrantee","Grantmaking",2,2023-12-20
"3327","newgrantee","Learnings",2,2023-12-20
"3328","newgrantee","People",2,2023-12-20
"3329","newsgrantee","Grantmaking",2,2023-12-20
"3330","newsgrantee","Learnings",2,2023-12-20
"3331","newsgrantee","People",2,2023-12-20
"3332","newsnuclear","Grantmaking",2,2023-12-20
"3333","newsnuclear","Learnings",2,2023-12-20
"3334","nhs","About",2,2023-12-20
"3335","nigeria","Learnings",2,2023-12-20
"3336","nigeriaawards100","Grantmaking",2,2023-12-20
"3337","nigeriaawards100","Learnings",2,2023-12-20
"3338","nigeriaawards100","People",2,2023-12-20
"3339","nigeria’s","Regions",2,2023-12-20
"3340","nnedwéndamen","About",2,2023-12-20
"3341","nominating","Board of Directors",2,2023-12-20
"3342","nominations","Grantmaking",2,2023-12-20
"3343","nonprofit","About",2,2023-12-20
"3344","note","Grants",2,2023-12-20
"3345","note","Programs",2,2023-12-20
"3346","nouns","About",2,2023-12-20
"3347","nuclear","Learnings",2,2023-12-20
"3348","nuclear","People",2,2023-12-20
"3349","number","About",2,2023-12-20
"3350","nëko","About",2,2023-12-20
"3351","objectives","About",2,2023-12-20
"3352","occurs","About",2,2023-12-20
"3353","oceans","Programs",2,2023-12-20
"3354","office","People",2,2023-12-20
"3355","officer","Programs",2,2023-12-20
"3356","offices","Grantmaking",2,2023-12-20
"3357","offices","Learnings",2,2023-12-20
"3358","offices","People",2,2023-12-20
"3359","olufunmilayo","People",2,2023-12-20
"3360","oncomplete","Grants",2,2023-12-20
"3361","ongoing","Grants",2,2023-12-20
"3362","ongoing","Regions",2,2023-12-20
"3363","online","Programs",2,2023-12-20
"3364","operate","About",2,2023-12-20
"3365","operate","Grantmaking",2,2023-12-20
"3366","operating","Grants",2,2023-12-20
"3367","operating","People",2,2023-12-20
"3368","operations","Programs",2,2023-12-20
"3369","opportunities","Learnings",2,2023-12-20
"3370","organization","About",2,2023-12-20
"3371","organization","People",2,2023-12-20
"3372","organizational","About",2,2023-12-20
"3373","organized","Programs",2,2023-12-20
"3374","orientation","About",2,2023-12-20
"3375","oriented","Learnings",2,2023-12-20
"3376","origin","Grantmaking",2,2023-12-20
"3377","origin","Learnings",2,2023-12-20
"3378","origin","People",2,2023-12-20
"3379","ors","Programs",2,2023-12-20
"3380","other’s","Programs",2,2023-12-20
"3381","otsdkstub.js","Board of Directors",2,2023-12-20
"3382","outcomes","Regions",2,2023-12-20
"3383","outer","Grants",2,2023-12-20
"3384","outreach","About",2,2023-12-20
"3385","overheat","Programs",2,2023-12-20
"3386","pace","Programs",2,2023-12-20
"3387","paid","Grants",2,2023-12-20
"3388","paid","Programs",2,2023-12-20
"3389","paired","Regions",2,2023-12-20
"3390","panel","Programs",2,2023-12-20
"3391","part","Regions",2,2023-12-20
"3392","partnering","About",2,2023-12-20
"3393","partners","Learnings",2,2023-12-20
"3394","partners","People",2,2023-12-20
"3395","partnerships","About",2,2023-12-20
"3396","past","Grantmaking",2,2023-12-20
"3397","past","Learnings",2,2023-12-20
"3398","past","People",2,2023-12-20
"3399","paul","People",2,2023-12-20
"3400","pdata","Programs",2,2023-12-20
"3401","pdata.response.docs","Programs",2,2023-12-20
"3402","pdata.response.docs.length","Programs",2,2023-12-20
"3403","peace","About",2,2023-12-20
"3404","peaceful","Programs",2,2023-12-20
"3405","peoples","About",2,2023-12-20
"3406","people’s","About",2,2023-12-20
"3407","percent","Programs",2,2023-12-20
"3408","performers","Regions",2,2023-12-20
"3409","performing","Grants",2,2023-12-20
"3410","periodic","Board of Directors",2,2023-12-20
"3411","pf","Grants",2,2023-12-20
"3412","phase","Regions",2,2023-12-20
"3413","philanthrophy","Grantmaking",2,2023-12-20
"3414","philanthrophy","Learnings",2,2023-12-20
"3415","philanthrophy","People",2,2023-12-20
"3416","philanthropic","About",2,2023-12-20
"3417","philanthropic","Programs",2,2023-12-20
"3418","phillips","People",2,2023-12-20
"3419","philosophical","People",2,2023-12-20
"3420","pipeline","Programs",2,2023-12-20
"3421","plan","Grants",2,2023-12-20
"3422","planning","About",2,2023-12-20
"3423","planning","Grants",2,2023-12-20
"3424","played","Regions",2,2023-12-20
"3425","pointlabelfontfamily","Grants",2,2023-12-20
"3426","policies","Board of Directors",2,2023-12-20
"3427","policies","Learnings",2,2023-12-20
"3428","policies","People",2,2023-12-20
"3429","politics","Programs",2,2023-12-20
"3430","pooled","Grants",2,2023-12-20
"3431","population","Programs",2,2023-12-20
"3432","population","Regions",2,2023-12-20
"3433","potential","Grants",2,2023-12-20
"3434","potential","Regions",2,2023-12-20
"3435","practices","Regions",2,2023-12-20
"3436","preliminary","Programs",2,2023-12-20
"3437","prepared","Programs",2,2023-12-20
"3438","preserve","About",2,2023-12-20
"3439","pressing","About",2,2023-12-20
"3440","prevented","About",2,2023-12-20
"3441","priorities","About",2,2023-12-20
"3442","priority","About",2,2023-12-20
"3443","privacy","Board of Directors",2,2023-12-20
"3444","problem","Regions",2,2023-12-20
"3445","process","Grants",2,2023-12-20
"3446","processing","Programs",2,2023-12-20
"3447","produce","Regions",2,2023-12-20
"3448","production","Grantmaking",2,2023-12-20
"3449","production","Learnings",2,2023-12-20
"3450","production","People",2,2023-12-20
"3451","program","Board of Directors",2,2023-12-20
"3452","programmatic","Grants",2,2023-12-20
"3453","programming","Regions",2,2023-12-20
"3454","programs","Board of Directors",2,2023-12-20
"3455","programsawards100","Programs",2,2023-12-20
"3456","programsbig","Grantmaking",2,2023-12-20
"3457","programsbig","Learnings",2,2023-12-20
"3458","programsbig","People",2,2023-12-20
"3459","programsinitiativesequitable","Programs",2,2023-12-20
"3460","progress","About",2,2023-12-20
"3461","project","About",2,2023-12-20
"3462","projects","About",2,2023-12-20
"3463","promote","About",2,2023-12-20
"3464","promoting","Regions",2,2023-12-20
"3465","property","Grantmaking",2,2023-12-20
"3466","proposals","Regions",2,2023-12-20
"3467","proposed","Programs",2,2023-12-20
"3468","protect","Learnings",2,2023-12-20
"3469","proud","Programs",2,2023-12-20
"3470","proven","Programs",2,2023-12-20
"3471","provide","Grantmaking",2,2023-12-20
"3472","public","Board of Directors",2,2023-12-20
"3473","publication","Programs",2,2023-12-20
"3474","publications","Grantmaking",2,2023-12-20
"3475","publications","Learnings",2,2023-12-20
"3476","publications","People",2,2023-12-20
"3477","publicationsgrantee","Grantmaking",2,2023-12-20
"3478","publicationsgrantee","Learnings",2,2023-12-20
"3479","publicationsgrantee","People",2,2023-12-20
"3480","punish","Regions",2,2023-12-20
"3481","purposes","Grants",2,2023-12-20
"3482","pursuit","About",2,2023-12-20
"3483","puts","About",2,2023-12-20
"3484","quality","About",2,2023-12-20
"3485","quality","People",2,2023-12-20
"3486","questions","Learnings",2,2023-12-20
"3487","questions","Regions",2,2023-12-20
"3488","quick","Board of Directors",2,2023-12-20
"3489","raise","Programs",2,2023-12-20
"3490","range","Learnings",2,2023-12-20
"3491","rapidly","Programs",2,2023-12-20
"3492","ready","Grants",2,2023-12-20
"3493","ready","Learnings",2,2023-12-20
"3494","real","About",2,2023-12-20
"3495","realistic","Learnings",2,2023-12-20
"3496","recent","Grants",2,2023-12-20
"3497","recipients","About",2,2023-12-20
"3498","reckon","About",2,2023-12-20
"3499","recovery","Grantmaking",2,2023-12-20
"3500","recovery","Learnings",2,2023-12-20
"3501","recovery","People",2,2023-12-20
"3502","recoverynew","Grantmaking",2,2023-12-20
"3503","recoverynew","Learnings",2,2023-12-20
"3504","recoverynew","People",2,2023-12-20
"3505","reductions","Programs",2,2023-12-20
"3506","reflect","About",2,2023-12-20
"3507","reflection","About",2,2023-12-20
"3508","reflections","Grantmaking",2,2023-12-20
"3509","reflections","Learnings",2,2023-12-20
"3510","reflections","People",2,2023-12-20
"3511","reforms","Regions",2,2023-12-20
"3512","refresh","Programs",2,2023-12-20
"3513","region","About",2,2023-12-20
"3514","region","Grantmaking",2,2023-12-20
"3515","regions","Programs",2,2023-12-20
"3516","regular","About",2,2023-12-20
"3517","regularly","Learnings",2,2023-12-20
"3518","regulators","Programs",2,2023-12-20
"3519","reinforce","Regions",2,2023-12-20
"3520","related","Grantmaking",2,2023-12-20
"3521","relations","People",2,2023-12-20
"3522","releases","Grantmaking",2,2023-12-20
"3523","releases","People",2,2023-12-20
"3524","releasesevaluationseventsvideos","Grantmaking",2,2023-12-20
"3525","releasesevaluationseventsvideos","Learnings",2,2023-12-20
"3526","releasesevaluationseventsvideos","People",2,2023-12-20
"3527","relevant","Programs",2,2023-12-20
"3528","religion","Regions",2,2023-12-20
"3529","religions","Regions",2,2023-12-20
"3530","remaining","Programs",2,2023-12-20
"3531","removeclass","Grants",2,2023-12-20
"3532","removed","About",2,2023-12-20
"3533","renaissance","Programs",2,2023-12-20
"3534","rental","About",2,2023-12-20
"3535","reparations","Programs",2,2023-12-20
"3536","report","Grants",2,2023-12-20
"3537","report","Programs",2,2023-12-20
"3538","reports","About",2,2023-12-20
"3539","reports","Regions",2,2023-12-20
"3540","represent","About",2,2023-12-20
"3541","representative","About",2,2023-12-20
"3542","requirements","Programs",2,2023-12-20
"3543","researchperspectivesaboutmission","Grantmaking",2,2023-12-20
"3544","researchperspectivesaboutmission","Learnings",2,2023-12-20
"3545","researchperspectivesaboutmission","People",2,2023-12-20
"3546","residents","People",2,2023-12-20
"3547","resource","About",2,2023-12-20
"3548","respectful","Learnings",2,2023-12-20
"3549","respective","Regions",2,2023-12-20
"3550","respond","Programs",2,2023-12-20
"3551","result","About",2,2023-12-20
"3552","result","Grants",2,2023-12-20
"3553","revealing","Regions",2,2023-12-20
"3554","revenue","Programs",2,2023-12-20
"3555","review","About",2,2023-12-20
"3556","reviewer","Programs",2,2023-12-20
"3557","reviews","Board of Directors",2,2023-12-20
"3558","revised","Programs",2,2023-12-20
"3559","rich","Regions",2,2023-12-20
"3560","rigorous","Learnings",2,2023-12-20
"3561","rigorous","Programs",2,2023-12-20
"3562","rip","Programs",2,2023-12-20
"3563","rise","Programs",2,2023-12-20
"3564","rising","Programs",2,2023-12-20
"3565","robust","Programs",2,2023-12-20
"3566","role","Board of Directors",2,2023-12-20
"3567","round","Programs",2,2023-12-20
"3568","rubric","Programs",2,2023-12-20
"3569","rules","Programs",2,2023-12-20
"3570","ruth","People",2,2023-12-20
"3571","scalefontfamily","Grants",2,2023-12-20
"3572","scalelabel","Grants",2,2023-12-20
"3573","science","People",2,2023-12-20
"3574","screens","Grants",2,2023-12-20
"3575","scripttemplates","Board of Directors",2,2023-12-20
"3576","searchfunding","Grantmaking",2,2023-12-20
"3577","searchfunding","Learnings",2,2023-12-20
"3578","searchfunding","People",2,2023-12-20
"3579","sector","Grants",2,2023-12-20
"3580","sector","People",2,2023-12-20
"3581","select","Programs",2,2023-12-20
"3582","select","Regions",2,2023-12-20
"3583","selection","Grants",2,2023-12-20
"3584","sendhil","People",2,2023-12-20
"3585","separate","Programs",2,2023-12-20
"3586","september","Programs",2,2023-12-20
"3587","serving","About",2,2023-12-20
"3588","set","People",2,2023-12-20
"3589","settings","Programs",2,2023-12-20
"3590","share","Grants",2,2023-12-20
"3591","shared","About",2,2023-12-20
"3592","shifted","Programs",2,2023-12-20
"3593","short","People",2,2023-12-20
"3594","show","Learnings",2,2023-12-20
"3595","show","Programs",2,2023-12-20
"3596","sight","Programs",2,2023-12-20
"3597","sign","Board of Directors",2,2023-12-20
"3598","significantly","Programs",2,2023-12-20
"3599","sites","Board of Directors",2,2023-12-20
"3600","sized","About",2,2023-12-20
"3601","skills","About",2,2023-12-20
"3602","smaller","About",2,2023-12-20
"3603","society","About",2,2023-12-20
"3604","socioeconomic","Programs",2,2023-12-20
"3605","solutions","Learnings",2,2023-12-20
"3606","solutions","People",2,2023-12-20
"3607","solutionscriminal","Grantmaking",2,2023-12-20
"3608","solutionscriminal","Learnings",2,2023-12-20
"3609","solvers","Programs",2,2023-12-20
"3610","sort","Programs",2,2023-12-20
"3611","sovereignty","About",2,2023-12-20
"3612","space","About",2,2023-12-20
"3613","spread","Programs",2,2023-12-20
"3614","spring","Programs",2,2023-12-20
"3615","stable","Grants",2,2023-12-20
"3616","staff","Board of Directors",2,2023-12-20
"3617","staff","Regions",2,2023-12-20
"3618","staffname","People",2,2023-12-20
"3619","stafftitleone","People",2,2023-12-20
"3620","staff’s","About",2,2023-12-20
"3621","stage","Programs",2,2023-12-20
"3622","stage","Regions",2,2023-12-20
"3623","staging","Grantmaking",2,2023-12-20
"3624","staging","Learnings",2,2023-12-20
"3625","staging","People",2,2023-12-20
"3626","stand","About",2,2023-12-20
"3627","standard","About",2,2023-12-20
"3628","standards","About",2,2023-12-20
"3629","standards","Learnings",2,2023-12-20
"3630","standing","Board of Directors",2,2023-12-20
"3631","start","Grantmaking",2,2023-12-20
"3632","state","About",2,2023-12-20
"3633","statement","About",2,2023-12-20
"3634","statements","About",2,2023-12-20
"3635","status","About",2,2023-12-20
"3636","stay","Board of Directors",2,2023-12-20
"3637","staying","Learnings",2,2023-12-20
"3638","step","About",2,2023-12-20
"3639","stewarding","Grants",2,2023-12-20
"3640","storiesperspectivespress","Grantmaking",2,2023-12-20
"3641","storiesperspectivespress","Learnings",2,2023-12-20
"3642","storiesperspectivespress","People",2,2023-12-20
"3643","strategic","Programs",2,2023-12-20
"3644","strategy","People",2,2023-12-20
"3645","strategyevaluationsgrantee","Grantmaking",2,2023-12-20
"3646","strategyevaluationsgrantee","Learnings",2,2023-12-20
"3647","strategyevaluationsgrantee","People",2,2023-12-20
"3648","strengthen","People",2,2023-12-20
"3649","strengthened","Regions",2,2023-12-20
"3650","strengthening","Regions",2,2023-12-20
"3651","strive","About",2,2023-12-20
"3652","strong","Grants",2,2023-12-20
"3653","strongest","Programs",2,2023-12-20
"3654","structural","About",2,2023-12-20
"3655","structures","About",2,2023-12-20
"3656","studied","About",2,2023-12-20
"3657","submission","Programs",2,2023-12-20
"3658","submissions","Programs",2,2023-12-20
"3659","submit","Board of Directors",2,2023-12-20
"3660","submitting","Programs",2,2023-12-20
"3661","substance","Programs",2,2023-12-20
"3662","substantive","Programs",2,2023-12-20
"3663","suburbs","About",2,2023-12-20
"3664","succeed","Programs",2,2023-12-20
"3665","success","Regions",2,2023-12-20
"3666","sufficient","Grants",2,2023-12-20
"3667","sufficiently","Grants",2,2023-12-20
"3668","suggested","Board of Directors",2,2023-12-20
"3669","sum","Programs",2,2023-12-20
"3670","summer","Programs",2,2023-12-20
"3671","supported","Programs",2,2023-12-20
"3672","supportimpact","Grantmaking",2,2023-12-20
"3673","supportimpact","Learnings",2,2023-12-20
"3674","supportimpact","People",2,2023-12-20
"3675","supports","People",2,2023-12-20
"3676","survey","About",2,2023-12-20
"3677","sustain","Programs",2,2023-12-20
"3678","sustainable","People",2,2023-12-20
"3679","system","About",2,2023-12-20
"3680","systematic","Grants",2,2023-12-20
"3681","systemic","Programs",2,2023-12-20
"3682","szdate","Programs",2,2023-12-20
"3683","szdescription","Programs",2,2023-12-20
"3684","szimage","People",2,2023-12-20
"3685","sztitle","Programs",2,2023-12-20
"3686","tag","Programs",2,2023-12-20
"3687","taking","Grants",2,2023-12-20
"3688","talent","Programs",2,2023-12-20
"3689","target","Programs",2,2023-12-20
"3690","targeted","Regions",2,2023-12-20
"3691","targets","Programs",2,2023-12-20
"3692","team","About",2,2023-12-20
"3693","technological","Programs",2,2023-12-20
"3694","technology","Grantmaking",2,2023-12-20
"3695","technology","Learnings",2,2023-12-20
"3696","ten","Programs",2,2023-12-20
"3697","tensions","Programs",2,2023-12-20
"3698","term","About",2,2023-12-20
"3699","term","Grants",2,2023-12-20
"3700","terms","About",2,2023-12-20
"3701","test","Grantmaking",2,2023-12-20
"3702","test","People",2,2023-12-20
"3703","thing","About",2,2023-12-20
"3704","thing","Programs",2,2023-12-20
"3705","thinking","Grantmaking",2,2023-12-20
"3706","this.chart","Grants",2,2023-12-20
"3707","this.data.datasets.foreach","Grants",2,2023-12-20
"3708","thrive","About",2,2023-12-20
"3709","thrive","Programs",2,2023-12-20
"3710","thriving","Regions",2,2023-12-20
"3711","tiaa","People",2,2023-12-20
"3712","time","Board of Directors",2,2023-12-20
"3713","time","Grants",2,2023-12-20
"3714","time","Learnings",2,2023-12-20
"3715","timely","About",2,2023-12-20
"3716","timely","Programs",2,2023-12-20
"3717","tofixed","Grants",2,2023-12-20
"3718","tooltipitem","Grants",2,2023-12-20
"3719","tooltipitem.xlabel","Grants",2,2023-12-20
"3720","topic","Grants",2,2023-12-20
"3721","topics","Regions",2,2023-12-20
"3722","total","About",2,2023-12-20
"3723","totaled","Grants",2,2023-12-20
"3724","totaling","About",2,2023-12-20
"3725","track","Programs",2,2023-12-20
"3726","traditions","Regions",2,2023-12-20
"3727","trait","Programs",2,2023-12-20
"3728","translation","About",2,2023-12-20
"3729","transparent","Grantmaking",2,2023-12-20
"3730","transparent","Programs",2,2023-12-20
"3731","trigger","People",2,2023-12-20
"3732","trusted","Programs",2,2023-12-20
"3733","trustee","People",2,2023-12-20
"3734","tuh","About",2,2023-12-20
"3735","twin","Programs",2,2023-12-20
"3736","txt","Programs",2,2023-12-20
"3737","typekit.load","Grantmaking",2,2023-12-20
"3738","typekit.load","Learnings",2,2023-12-20
"3739","typekit.load","People",2,2023-12-20
"3740","umbrella","About",2,2023-12-20
"3741","underrepresented","Programs",2,2023-12-20
"3742","underway","Programs",2,2023-12-20
"3743","unsolicited","Grantmaking",2,2023-12-20
"3744","unsolicited","Regions",2,2023-12-20
"3745","update","Grants",2,2023-12-20
"3746","updates","Board of Directors",2,2023-12-20
"3747","urban","About",2,2023-12-20
"3748","uscommunication","Grantmaking",2,2023-12-20
"3749","uscommunication","Learnings",2,2023-12-20
"3750","uscommunication","People",2,2023-12-20
"3751","utf","Board of Directors",2,2023-12-20
"3752","values","People",2,2023-12-20
"3753","valueshow","Grantmaking",2,2023-12-20
"3754","valueshow","Learnings",2,2023-12-20
"3755","valueshow","People",2,2023-12-20
"3756","variety","About",2,2023-12-20
"3757","variety","Grants",2,2023-12-20
"3758","variety","Programs",2,2023-12-20
"3759","vendor","Board of Directors",2,2023-12-20
"3760","verdant","Programs",2,2023-12-20
"3761","vibrant","Regions",2,2023-12-20
"3762","videos","Grantmaking",2,2023-12-20
"3763","videos","Learnings",2,2023-12-20
"3764","videos","People",2,2023-12-20
"3765","viewpoints","About",2,2023-12-20
"3766","violence","About",2,2023-12-20
"3767","visit","Programs",2,2023-12-20
"3768","voice","Programs",2,2023-12-20
"3769","wah","About",2,2023-12-20
"3770","war","About",2,2023-12-20
"3771","war","Programs",2,2023-12-20
"3772","waterfall","Learnings",2,2023-12-20
"3773","ways","Programs",2,2023-12-20
"3774","welcomed","About",2,2023-12-20
"3775","widespread","Regions",2,2023-12-20
"3776","window.location.href.indexof","Board of Directors",2,2023-12-20
"3777","women","People",2,2023-12-20
"3778","working","Regions",2,2023-12-20
"3779","workpast","Grantmaking",2,2023-12-20
"3780","workpast","Learnings",2,2023-12-20
"3781","workpast","People",2,2023-12-20
"3782","workpeoplereflections","Grantmaking",2,2023-12-20
"3783","workpeoplereflections","Learnings",2,2023-12-20
"3784","workpeoplereflections","People",2,2023-12-20
"3785","world","Grants",2,2023-12-20
"3786","world","Regions",2,2023-12-20
"3787","wthë","About",2,2023-12-20
"3788","www.googletagmanager.com","Grantmaking",2,2023-12-20
"3789","www.googletagmanager.com","Learnings",2,2023-12-20
"3790","www.googletagmanager.com","People",2,2023-12-20
"3791","www.macfound.org","Board of Directors",2,2023-12-20
"3792","year","Grantmaking",2,2023-12-20
"3793","young","Regions",2,2023-12-20
"3794","zerolinecolor","Grants",2,2023-12-20
"3795","zerolinewidth","Grants",2,2023-12-20
"3796","zhegagoynak","About",2,2023-12-20
"3797","ėthë","About",2,2023-12-20
"3798","0.4","Grants",1,2023-12-20
"3799","007a6a","Grants",1,2023-12-20
"3800","1,000,000","Grants",1,2023-12-20
"3801","1,000,001","Grants",1,2023-12-20
"3802","1.2","Grants",1,2023-12-20
"3803","10","Programs",1,2023-12-20
"3804","10,000,000","Grants",1,2023-12-20
"3805","10,000,001","Grants",1,2023-12-20
"3806","100,000","Grants",1,2023-12-20
"3807","100,000,000","Grants",1,2023-12-20
"3808","100,001","Grants",1,2023-12-20
"3809","101,936,000","Grants",1,2023-12-20
"3810","102176","Programs",1,2023-12-20
"3811","102178","Programs",1,2023-12-20
"3812","102194","Programs",1,2023-12-20
"3813","102202","Regions",1,2023-12-20
"3814","102210","Programs",1,2023-12-20
"3815","109,349,000","Grants",1,2023-12-20
"3816","114","Grants",1,2023-12-20
"3817","116,452,920","Grants",1,2023-12-20
"3818","117.9","Grants",1,2023-12-20
"3819","118,862,000","Grants",1,2023-12-20
"3820","12","Grants",1,2023-12-20
"3821","121,726,000","Grants",1,2023-12-20
"3822","123,879,000","Grants",1,2023-12-20
"3823","126037","Grants",1,2023-12-20
"3824","130","Regions",1,2023-12-20
"3825","130,491,000","Grants",1,2023-12-20
"3826","130,519,000","Grants",1,2023-12-20
"3827","130.5m","Programs",1,2023-12-20
"3828","131790","Learnings",1,2023-12-20
"3829","131792","Grantmaking",1,2023-12-20
"3830","131801","Grantmaking",1,2023-12-20
"3831","131897,131982,131905,131985jquery","Programs",1,2023-12-20
"3832","131907,131954,131975,131890,131961,131873,131921,131892,131999,131863,131848,131894,131850,131829,131834,329580jquery","Regions",1,2023-12-20
"3833","131907,131972,131983,327775,327774,131977,131951,131862,131966jquery","Programs",1,2023-12-20
"3834","131911,131970,131951jquery","Programs",1,2023-12-20
"3835","131918jquery","Learnings",1,2023-12-20
"3836","131963,131904,333966,131971,132009,131889,132015,131965,131996,131839,131969,329581jquery","Programs",1,2023-12-20
"3837","135,030,000","Grants",1,2023-12-20
"3838","136,744,000","Grants",1,2023-12-20
"3839","137,233,000","Grants",1,2023-12-20
"3840","139","Programs",1,2023-12-20
"3841","148,616,000","Grants",1,2023-12-20
"3842","15","About",1,2023-12-20
"3843","15","Grants",1,2023-12-20
"3844","15","Programs",1,2023-12-20
"3845","15.5","Grants",1,2023-12-20
"3846","151.3m","Regions",1,2023-12-20
"3847","16","Board of Directors",1,2023-12-20
"3848","16","Grants",1,2023-12-20
"3849","16","Programs",1,2023-12-20
"3850","16.7","Grants",1,2023-12-20
"3851","16.70","Grants",1,2023-12-20
"3852","162","Programs",1,2023-12-20
"3853","166,476,000","Grants",1,2023-12-20
"3854","168c7c01","Programs",1,2023-12-20
"3855","170,523,000","Grants",1,2023-12-20
"3856","172,582,000","Grants",1,2023-12-20
"3857","177,945,000","Grants",1,2023-12-20
"3858","18","About",1,2023-12-20
"3859","18","Programs",1,2023-12-20
"3860","19","About",1,2023-12-20
"3861","194,622,000","Grants",1,2023-12-20
"3862","1981","People",1,2023-12-20
"3863","198529","Programs",1,2023-12-20
