"","cat","word1","word2","n","date","institution"
"23821","Learnings","feeds","drink",1,2024-01-18,"IKEA Foundation "
"23822","Learnings","feeds","health",1,2024-01-18,"IKEA Foundation "
"23823","Learnings","feeds","team",1,2024-01-18,"IKEA Foundation "
"23824","Learnings","feeds","water",1,2024-01-18,"IKEA Foundation "
"23825","Learnings","feel","confident",1,2024-01-18,"IKEA Foundation "
"23826","Learnings","feel","depressed",1,2024-01-18,"IKEA Foundation "
"23827","Learnings","feel","forced",1,2024-01-18,"IKEA Foundation "
"23828","Learnings","feel","funds",1,2024-01-18,"IKEA Foundation "
"23829","Learnings","feel","nthat",1,2024-01-18,"IKEA Foundation "
"23830","Learnings","feel","pressured",1,2024-01-18,"IKEA Foundation "
"23831","Learnings","feel","purposeful",1,2024-01-18,"IKEA Foundation "
"23832","Learnings","feel","safe",1,2024-01-18,"IKEA Foundation "
"23833","Learnings","feel","secure",1,2024-01-18,"IKEA Foundation "
"23834","Learnings","feel","wood",1,2024-01-18,"IKEA Foundation "
"23835","Learnings","feeling","burnt",1,2024-01-18,"IKEA Foundation "
"23836","Learnings","feeling","safer",1,2024-01-18,"IKEA Foundation "
"23837","Learnings","feels","comfortable",1,2024-01-18,"IKEA Foundation "
"23838","Learnings","fees","licenses",1,2024-01-18,"IKEA Foundation "
"23839","Learnings","fees","nclean",1,2024-01-18,"IKEA Foundation "
"23840","Learnings","fees","networks",1,2024-01-18,"IKEA Foundation "
"23841","Learnings","fees","paid",1,2024-01-18,"IKEA Foundation "
"23842","Learnings","fees","start",1,2024-01-18,"IKEA Foundation "
"23843","Learnings","feet","ntable",1,2024-01-18,"IKEA Foundation "
"23844","Learnings","felix","nagrawala",1,2024-01-18,"IKEA Foundation "
"23845","Learnings","fell","quiet",1,2024-01-18,"IKEA Foundation "
"23846","Learnings","fellow","workers",1,2024-01-18,"IKEA Foundation "
"23847","Learnings","felt","politically",1,2024-01-18,"IKEA Foundation "
"23848","Learnings","felt","pushed",1,2024-01-18,"IKEA Foundation "
"23849","Learnings","felt","uncomfortable",1,2024-01-18,"IKEA Foundation "
"23850","Learnings","female","bargaining",1,2024-01-18,"IKEA Foundation "
"23851","Learnings","female","ceo",1,2024-01-18,"IKEA Foundation "
"23852","Learnings","female","coffee",1,2024-01-18,"IKEA Foundation "
"23853","Learnings","female","enterprise",1,2024-01-18,"IKEA Foundation "
"23854","Learnings","female","female",1,2024-01-18,"IKEA Foundation "
"23855","Learnings","female","genital",1,2024-01-18,"IKEA Foundation "
"23856","Learnings","female","head",1,2024-01-18,"IKEA Foundation "
"23857","Learnings","female","heads",1,2024-01-18,"IKEA Foundation "
"23858","Learnings","female","interviewers",1,2024-01-18,"IKEA Foundation "
"23859","Learnings","female","members",1,2024-01-18,"IKEA Foundation "
"23860","Learnings","female","microfinance",1,2024-01-18,"IKEA Foundation "
"23861","Learnings","female","respondents",1,2024-01-18,"IKEA Foundation "
"23862","Learnings","female","spending",1,2024-01-18,"IKEA Foundation "
"23863","Learnings","fermenting","machine",1,2024-01-18,"IKEA Foundation "
"23864","Learnings","fermenting","machines",1,2024-01-18,"IKEA Foundation "
"23865","Learnings","fertile","volcanic",1,2024-01-18,"IKEA Foundation "
"23866","Learnings","fertiliser","pesticide",1,2024-01-18,"IKEA Foundation "
"23867","Learnings","fertilisers","pesticides",1,2024-01-18,"IKEA Foundation "
"23868","Learnings","fertility","decline",1,2024-01-18,"IKEA Foundation "
"23869","Learnings","fertility","deforestation",1,2024-01-18,"IKEA Foundation "
"23870","Learnings","fertility","poor",1,2024-01-18,"IKEA Foundation "
"23871","Learnings","fertility","resulting",1,2024-01-18,"IKEA Foundation "
"23872","Learnings","fertility","soil",1,2024-01-18,"IKEA Foundation "
"23873","Learnings","fertility","status",1,2024-01-18,"IKEA Foundation "
"23874","Learnings","fetch","lower",1,2024-01-18,"IKEA Foundation "
"23875","Learnings","fetch","water",1,2024-01-18,"IKEA Foundation "
"23876","Learnings","fewer","members",1,2024-01-18,"IKEA Foundation "
"23877","Learnings","fewer","mentions",1,2024-01-18,"IKEA Foundation "
"23878","Learnings","fewer","opportunities",1,2024-01-18,"IKEA Foundation "
"23879","Learnings","fewer","periods",1,2024-01-18,"IKEA Foundation "
"23880","Learnings","feysal","xuseen",1,2024-01-18,"IKEA Foundation "
"23881","Learnings","ffs","members",1,2024-01-18,"IKEA Foundation "
"23882","Learnings","ffs","systems",1,2024-01-18,"IKEA Foundation "
"23883","Learnings","fi","funds",1,2024-01-18,"IKEA Foundation "
"23884","Learnings","fi","ikea",1,2024-01-18,"IKEA Foundation "
"23885","Learnings","fi","implementation",1,2024-01-18,"IKEA Foundation "
"23886","Learnings","fi","ongoing",1,2024-01-18,"IKEA Foundation "
"23887","Learnings","fi","race",1,2024-01-18,"IKEA Foundation "
"23888","Learnings","fi","responses",1,2024-01-18,"IKEA Foundation "
"23889","Learnings","fi","transparency",1,2024-01-18,"IKEA Foundation "
"23890","Learnings","fi","united",1,2024-01-18,"IKEA Foundation "
"23891","Learnings","fiala","nathan",1,2024-01-18,"IKEA Foundation "
"23892","Learnings","field","associates",1,2024-01-18,"IKEA Foundation "
"23893","Learnings","field","days",1,2024-01-18,"IKEA Foundation "
"23894","Learnings","field","enumerators",1,2024-01-18,"IKEA Foundation "
"23895","Learnings","field","estimated",1,2024-01-18,"IKEA Foundation "
"23896","Learnings","field","exchange",1,2024-01-18,"IKEA Foundation "
"23897","Learnings","field","measurements",1,2024-01-18,"IKEA Foundation "
"23898","Learnings","field","methods",1,2024-01-18,"IKEA Foundation "
"23899","Learnings","field","nproject",1,2024-01-18,"IKEA Foundation "
"23900","Learnings","field","officers",1,2024-01-18,"IKEA Foundation "
"23901","Learnings","field","offices",1,2024-01-18,"IKEA Foundation "
"23902","Learnings","field","operation",1,2024-01-18,"IKEA Foundation "
"23903","Learnings","field","operations",1,2024-01-18,"IKEA Foundation "
"23904","Learnings","field","registration",1,2024-01-18,"IKEA Foundation "
"23905","Learnings","field","site",1,2024-01-18,"IKEA Foundation "
"23906","Learnings","field","study",1,2024-01-18,"IKEA Foundation "
"23907","Learnings","field","technologies",1,2024-01-18,"IKEA Foundation "
"23908","Learnings","field","units",1,2024-01-18,"IKEA Foundation "
"23909","Learnings","field","work",1,2024-01-18,"IKEA Foundation "
"23910","Learnings","fields","fifty",1,2024-01-18,"IKEA Foundation "
"23911","Learnings","fields","total",1,2024-01-18,"IKEA Foundation "
"23912","Learnings","fieldwork","meant",1,2024-01-18,"IKEA Foundation "
"23913","Learnings","fifths","perceive",1,2024-01-18,"IKEA Foundation "
"23914","Learnings","figure","excludes",1,2024-01-18,"IKEA Foundation "
"23915","Learnings","figure","reported",1,2024-01-18,"IKEA Foundation "
"23916","Learnings","figures","broken",1,2024-01-18,"IKEA Foundation "
"23917","Learnings","figures","change",1,2024-01-18,"IKEA Foundation "
"23918","Learnings","figures","masks",1,2024-01-18,"IKEA Foundation "
"23919","Learnings","figures","reported",1,2024-01-18,"IKEA Foundation "
"23920","Learnings","figures","tables",1,2024-01-18,"IKEA Foundation "
"23921","Learnings","file","foundation",1,2024-01-18,"IKEA Foundation "
"23922","Learnings","file","funded",1,2024-01-18,"IKEA Foundation "
"23923","Learnings","file","nshareholder",1,2024-01-18,"IKEA Foundation "
"23924","Learnings","file","reference",1,2024-01-18,"IKEA Foundation "
"23925","Learnings","file","resolutions",1,2024-01-18,"IKEA Foundation "
"23926","Learnings","filed","laws",1,2024-01-18,"IKEA Foundation "
"23927","Learnings","files","documents",1,2024-01-18,"IKEA Foundation "
"23928","Learnings","files","ilab",1,2024-01-18,"IKEA Foundation "
"23929","Learnings","files","library",1,2024-01-18,"IKEA Foundation "
"23930","Learnings","files","listing",1,2024-01-18,"IKEA Foundation "
"23931","Learnings","files","public",1,2024-01-18,"IKEA Foundation "
"23932","Learnings","files","publication",1,2024-01-18,"IKEA Foundation "
"23933","Learnings","filing","shareholder",1,2024-01-18,"IKEA Foundation "
"23934","Learnings","filing","systems",1,2024-01-18,"IKEA Foundation "
"23935","Learnings","filippo","grandi",1,2024-01-18,"IKEA Foundation "
"23936","Learnings","filling","gaps",1,2024-01-18,"IKEA Foundation "
"23937","Learnings","filmer","deon",1,2024-01-18,"IKEA Foundation "
"23938","Learnings","filtu","bokolmanyo",1,2024-01-18,"IKEA Foundation "
"23939","Learnings","final","approval",1,2024-01-18,"IKEA Foundation "
"23940","Learnings","final","business",1,2024-01-18,"IKEA Foundation "
"23941","Learnings","final","chapter",1,2024-01-18,"IKEA Foundation "
"23942","Learnings","final","choice",1,2024-01-18,"IKEA Foundation "
"23943","Learnings","final","decision",1,2024-01-18,"IKEA Foundation "
"23944","Learnings","final","impact",1,2024-01-18,"IKEA Foundation "
"23945","Learnings","final","implementation",1,2024-01-18,"IKEA Foundation "
"23946","Learnings","final","irrigation",1,2024-01-18,"IKEA Foundation "
"23947","Learnings","final","link",1,2024-01-18,"IKEA Foundation "
"23948","Learnings","final","methodology",1,2024-01-18,"IKEA Foundation "
"23949","Learnings","final","payment",1,2024-01-18,"IKEA Foundation "
"23950","Learnings","final","piece",1,2024-01-18,"IKEA Foundation "
"23951","Learnings","final","primary",1,2024-01-18,"IKEA Foundation "
"23952","Learnings","final","reporting",1,2024-01-18,"IKEA Foundation "
"23953","Learnings","final","section",1,2024-01-18,"IKEA Foundation "
"23954","Learnings","final","step",1,2024-01-18,"IKEA Foundation "
"23955","Learnings","final","validation",1,2024-01-18,"IKEA Foundation "
"23956","Learnings","finalise","impact",1,2024-01-18,"IKEA Foundation "
"23957","Learnings","finalised","toc",1,2024-01-18,"IKEA Foundation "
"23958","Learnings","finalising","methodologies",1,2024-01-18,"IKEA Foundation "
"23959","Learnings","finally","accredited",1,2024-01-18,"IKEA Foundation "
"23960","Learnings","finally","companies",1,2024-01-18,"IKEA Foundation "
"23961","Learnings","finally","planting",1,2024-01-18,"IKEA Foundation "
"23962","Learnings","finally","resulting",1,2024-01-18,"IKEA Foundation "
"23963","Learnings","finally","women",1,2024-01-18,"IKEA Foundation "
"23964","Learnings","finance","academics",1,2024-01-18,"IKEA Foundation "
"23965","Learnings","finance","actors",1,2024-01-18,"IKEA Foundation "
"23966","Learnings","finance","agribusiness",1,2024-01-18,"IKEA Foundation "
"23967","Learnings","finance","area",1,2024-01-18,"IKEA Foundation "
"23968","Learnings","finance","audit",1,2024-01-18,"IKEA Foundation "
"23969","Learnings","finance","avocado",1,2024-01-18,"IKEA Foundation "
"23970","Learnings","finance","bank",1,2024-01-18,"IKEA Foundation "
"23971","Learnings","finance","bima",1,2024-01-18,"IKEA Foundation "
"23972","Learnings","finance","channeled",1,2024-01-18,"IKEA Foundation "
"23973","Learnings","finance","climate",1,2024-01-18,"IKEA Foundation "
"23974","Learnings","finance","committee",1,2024-01-18,"IKEA Foundation "
"23975","Learnings","finance","dev",1,2024-01-18,"IKEA Foundation "
"23976","Learnings","finance","facilities",1,2024-01-18,"IKEA Foundation "
"23977","Learnings","finance","finance",1,2024-01-18,"IKEA Foundation "
"23978","Learnings","finance","goals",1,2024-01-18,"IKEA Foundation "
"23979","Learnings","finance","initiative",1,2024-01-18,"IKEA Foundation "
"23980","Learnings","finance","interventions",1,2024-01-18,"IKEA Foundation "
"23981","Learnings","finance","investment",1,2024-01-18,"IKEA Foundation "
"23982","Learnings","finance","land",1,2024-01-18,"IKEA Foundation "
"23983","Learnings","finance","landscape",1,2024-01-18,"IKEA Foundation "
"23984","Learnings","finance","manager",1,2024-01-18,"IKEA Foundation "
"23985","Learnings","finance","measured",1,2024-01-18,"IKEA Foundation "
"23986","Learnings","finance","nalways",1,2024-01-18,"IKEA Foundation "
"23987","Learnings","finance","nanglican",1,2024-01-18,"IKEA Foundation "
"23988","Learnings","finance","ncounty",1,2024-01-18,"IKEA Foundation "
"23989","Learnings","finance","nimplement",1,2024-01-18,"IKEA Foundation "
"23990","Learnings","finance","officer",1,2024-01-18,"IKEA Foundation "
"23991","Learnings","finance","performance",1,2024-01-18,"IKEA Foundation "
"23992","Learnings","finance","purchase",1,2024-01-18,"IKEA Foundation "
"23993","Learnings","finance","related",1,2024-01-18,"IKEA Foundation "
"23994","Learnings","finance","reports",1,2024-01-18,"IKEA Foundation "
"23995","Learnings","finance","reveal",1,2024-01-18,"IKEA Foundation "
"23996","Learnings","finance","services",1,2024-01-18,"IKEA Foundation "
"23997","Learnings","finance","skills",1,2024-01-18,"IKEA Foundation "
"23998","Learnings","finance","small",1,2024-01-18,"IKEA Foundation "
"23999","Learnings","finance","stakeholders",1,2024-01-18,"IKEA Foundation "
"24000","Learnings","finance","statements",1,2024-01-18,"IKEA Foundation "
"24001","Learnings","finance","system",1,2024-01-18,"IKEA Foundation "
"24002","Learnings","finance","tool",1,2024-01-18,"IKEA Foundation "
"24003","Learnings","finance","transformation",1,2024-01-18,"IKEA Foundation "
"24004","Learnings","finance","trees",1,2024-01-18,"IKEA Foundation "
"24005","Learnings","finance","youth",1,2024-01-18,"IKEA Foundation "
"24006","Learnings","financed","coffee",1,2024-01-18,"IKEA Foundation "
"24007","Learnings","financed","emissions",1,2024-01-18,"IKEA Foundation "
"24008","Learnings","financed","nby",1,2024-01-18,"IKEA Foundation "
"24009","Learnings","financed","training",1,2024-01-18,"IKEA Foundation "
"24010","Learnings","finances","completely",1,2024-01-18,"IKEA Foundation "
"24011","Learnings","finances","host",1,2024-01-18,"IKEA Foundation "
"24012","Learnings","finances","kenya",1,2024-01-18,"IKEA Foundation "
"24013","Learnings","financial","accounting",1,2024-01-18,"IKEA Foundation "
"24014","Learnings","financial","agriculture",1,2024-01-18,"IKEA Foundation "
"24015","Learnings","financial","allocation",1,2024-01-18,"IKEA Foundation "
"24016","Learnings","financial","asset",1,2024-01-18,"IKEA Foundation "
"24017","Learnings","financial","assets",1,2024-01-18,"IKEA Foundation "
"24018","Learnings","financial","autonomy",1,2024-01-18,"IKEA Foundation "
"24019","Learnings","financial","benefits",1,2024-01-18,"IKEA Foundation "
"24020","Learnings","financial","boost",1,2024-01-18,"IKEA Foundation "
"24021","Learnings","financial","buffer",1,2024-01-18,"IKEA Foundation "
"24022","Learnings","financial","business",1,2024-01-18,"IKEA Foundation "
"24023","Learnings","financial","capacity",1,2024-01-18,"IKEA Foundation "
"24024","Learnings","financial","challenges",1,2024-01-18,"IKEA Foundation "
"24025","Learnings","financial","charging",1,2024-01-18,"IKEA Foundation "
"24026","Learnings","financial","contribution",1,2024-01-18,"IKEA Foundation "
"24027","Learnings","financial","contrition",1,2024-01-18,"IKEA Foundation "
"24028","Learnings","financial","control",1,2024-01-18,"IKEA Foundation "
"24029","Learnings","financial","costs",1,2024-01-18,"IKEA Foundation "
"24030","Learnings","financial","credit",1,2024-01-18,"IKEA Foundation "
"24031","Learnings","financial","decisions",1,2024-01-18,"IKEA Foundation "
"24032","Learnings","financial","dependability",1,2024-01-18,"IKEA Foundation "
"24033","Learnings","financial","disclosure",1,2024-01-18,"IKEA Foundation "
"24034","Learnings","financial","documents",1,2024-01-18,"IKEA Foundation "
"24035","Learnings","financial","duties",1,2024-01-18,"IKEA Foundation "
"24036","Learnings","financial","established",1,2024-01-18,"IKEA Foundation "
"24037","Learnings","financial","facilities",1,2024-01-18,"IKEA Foundation "
"24038","Learnings","financial","figures",1,2024-01-18,"IKEA Foundation "
"24039","Learnings","financial","gain",1,2024-01-18,"IKEA Foundation "
"24040","Learnings","financial","grants",1,2024-01-18,"IKEA Foundation "
"24041","Learnings","financial","incentives",1,2024-01-18,"IKEA Foundation "
"24042","Learnings","financial","income",1,2024-01-18,"IKEA Foundation "
"24043","Learnings","financial","instruments",1,2024-01-18,"IKEA Foundation "
"24044","Learnings","financial","investments",1,2024-01-18,"IKEA Foundation "
"24045","Learnings","financial","kirinyaga",1,2024-01-18,"IKEA Foundation "
"24046","Learnings","financial","limitation",1,2024-01-18,"IKEA Foundation "
"24047","Learnings","financial","matters",1,2024-01-18,"IKEA Foundation "
"24048","Learnings","financial","means",1,2024-01-18,"IKEA Foundation "
"24049","Learnings","financial","monitoring",1,2024-01-18,"IKEA Foundation "
"24050","Learnings","financial","national",1,2024-01-18,"IKEA Foundation "
"24051","Learnings","financial","nconduct",1,2024-01-18,"IKEA Foundation "
"24052","Learnings","financial","ndisclosure",1,2024-01-18,"IKEA Foundation "
"24053","Learnings","financial","nestimated",1,2024-01-18,"IKEA Foundation "
"24054","Learnings","financial","nmanagement",1,2024-01-18,"IKEA Foundation "
"24055","Learnings","financial","nnotion",1,2024-01-18,"IKEA Foundation "
"24056","Learnings","financial","npart",1,2024-01-18,"IKEA Foundation "
"24057","Learnings","financial","nperceptions",1,2024-01-18,"IKEA Foundation "
"24058","Learnings","financial","nsupport",1,2024-01-18,"IKEA Foundation "
"24059","Learnings","financial","obligations",1,2024-01-18,"IKEA Foundation "
"24060","Learnings","financial","options",1,2024-01-18,"IKEA Foundation "
"24061","Learnings","financial","outlook",1,2024-01-18,"IKEA Foundation "
"24062","Learnings","financial","period",1,2024-01-18,"IKEA Foundation "
"24063","Learnings","financial","perspective",1,2024-01-18,"IKEA Foundation "
"24064","Learnings","financial","plan",1,2024-01-18,"IKEA Foundation "
"24065","Learnings","financial","plans",1,2024-01-18,"IKEA Foundation "
"24066","Learnings","financial","practices",1,2024-01-18,"IKEA Foundation "
"24067","Learnings","financial","providers",1,2024-01-18,"IKEA Foundation "
"24068","Learnings","financial","reach",1,2024-01-18,"IKEA Foundation "
"24069","Learnings","financial","regulators",1,2024-01-18,"IKEA Foundation "
"24070","Learnings","financial","requirements",1,2024-01-18,"IKEA Foundation "
"24071","Learnings","financial","rewards",1,2024-01-18,"IKEA Foundation "
"24072","Learnings","financial","savvy",1,2024-01-18,"IKEA Foundation "
"24073","Learnings","financial","security",1,2024-01-18,"IKEA Foundation "
"24074","Learnings","financial","situations",1,2024-01-18,"IKEA Foundation "
"24075","Learnings","financial","sources",1,2024-01-18,"IKEA Foundation "
"24076","Learnings","financial","stakeholder",1,2024-01-18,"IKEA Foundation "
"24077","Learnings","financial","standards",1,2024-01-18,"IKEA Foundation "
"24078","Learnings","financial","strategies",1,2024-01-18,"IKEA Foundation "
"24079","Learnings","financial","studies",1,2024-01-18,"IKEA Foundation "
"24080","Learnings","financial","times",1,2024-01-18,"IKEA Foundation "
"24081","Learnings","financial","turmoil",1,2024-01-18,"IKEA Foundation "
"24082","Learnings","financial","values",1,2024-01-18,"IKEA Foundation "
"24083","Learnings","financial","wellbeing",1,2024-01-18,"IKEA Foundation "
"24084","Learnings","financially","endowed",1,2024-01-18,"IKEA Foundation "
"24085","Learnings","financially","managed",1,2024-01-18,"IKEA Foundation "
"24086","Learnings","financially","material",1,2024-01-18,"IKEA Foundation "
"24087","Learnings","financially","profitable",1,2024-01-18,"IKEA Foundation "
"24088","Learnings","financially","structure",1,2024-01-18,"IKEA Foundation "
"24089","Learnings","financially","wasteful",1,2024-01-18,"IKEA Foundation "
"24090","Learnings","financiers","develop",1,2024-01-18,"IKEA Foundation "
"24091","Learnings","financiers","medium",1,2024-01-18,"IKEA Foundation "
"24092","Learnings","financing","access",1,2024-01-18,"IKEA Foundation "
"24093","Learnings","financing","clean",1,2024-01-18,"IKEA Foundation "
"24094","Learnings","financing","climate",1,2024-01-18,"IKEA Foundation "
"24095","Learnings","financing","conditions",1,2024-01-18,"IKEA Foundation "
"24096","Learnings","financing","conservation",1,2024-01-18,"IKEA Foundation "
"24097","Learnings","financing","differ",1,2024-01-18,"IKEA Foundation "
"24098","Learnings","financing","examples",1,2024-01-18,"IKEA Foundation "
"24099","Learnings","financing","exit",1,2024-01-18,"IKEA Foundation "
"24100","Learnings","financing","gap",1,2024-01-18,"IKEA Foundation "
"24101","Learnings","financing","gaps",1,2024-01-18,"IKEA Foundation "
"24102","Learnings","financing","includes",1,2024-01-18,"IKEA Foundation "
"24103","Learnings","financing","mechanism",1,2024-01-18,"IKEA Foundation "
"24104","Learnings","financing","mechanisms",1,2024-01-18,"IKEA Foundation "
"24105","Learnings","financing","members",1,2024-01-18,"IKEA Foundation "
"24106","Learnings","financing","mobilising",1,2024-01-18,"IKEA Foundation "
"24107","Learnings","financing","model",1,2024-01-18,"IKEA Foundation "
"24108","Learnings","financing","nconsider",1,2024-01-18,"IKEA Foundation "
"24109","Learnings","financing","nsegment",1,2024-01-18,"IKEA Foundation "
"24110","Learnings","financing","offered",1,2024-01-18,"IKEA Foundation "
"24111","Learnings","financing","organised",1,2024-01-18,"IKEA Foundation "
"24112","Learnings","financing","restrictions",1,2024-01-18,"IKEA Foundation "
"24113","Learnings","financing","types",1,2024-01-18,"IKEA Foundation "
"24114","Learnings","financing","water",1,2024-01-18,"IKEA Foundation "
"24115","Learnings","find","candidates",1,2024-01-18,"IKEA Foundation "
"24116","Learnings","find","effects",1,2024-01-18,"IKEA Foundation "
"24117","Learnings","find","employment",1,2024-01-18,"IKEA Foundation "
"24118","Learnings","find","formal",1,2024-01-18,"IKEA Foundation "
"24119","Learnings","find","market",1,2024-01-18,"IKEA Foundation "
"24120","Learnings","find","miraa",1,2024-01-18,"IKEA Foundation "
"24121","Learnings","find","people",1,2024-01-18,"IKEA Foundation "
"24122","Learnings","find","referrals",1,2024-01-18,"IKEA Foundation "
"24123","Learnings","find","relevant",1,2024-01-18,"IKEA Foundation "
"24124","Learnings","find","solutions",1,2024-01-18,"IKEA Foundation "
"24125","Learnings","find","stronger",1,2024-01-18,"IKEA Foundation "
"24126","Learnings","find","suggestive",1,2024-01-18,"IKEA Foundation "
"24127","Learnings","finding","discussed",1,2024-01-18,"IKEA Foundation "
"24128","Learnings","finding","employment",1,2024-01-18,"IKEA Foundation "
"24129","Learnings","finding","solutions",1,2024-01-18,"IKEA Foundation "
"24130","Learnings","finding","ways",1,2024-01-18,"IKEA Foundation "
"24131","Learnings","findings","imply",1,2024-01-18,"IKEA Foundation "
"24132","Learnings","findings","including",1,2024-01-18,"IKEA Foundation "
"24133","Learnings","findings","ms",1,2024-01-18,"IKEA Foundation "
"24134","Learnings","findings","related",1,2024-01-18,"IKEA Foundation "
"24135","Learnings","findings","relevant",1,2024-01-18,"IKEA Foundation "
"24136","Learnings","findings","support",1,2024-01-18,"IKEA Foundation "
"24137","Learnings","finer","level",1,2024-01-18,"IKEA Foundation "
"24138","Learnings","fines","managed",1,2024-01-18,"IKEA Foundation "
"24139","Learnings","finished","selecting",1,2024-01-18,"IKEA Foundation "
"24140","Learnings","finite","population",1,2024-01-18,"IKEA Foundation "
"24141","Learnings","fintech","organisations",1,2024-01-18,"IKEA Foundation "
"24142","Learnings","fintech","tools",1,2024-01-18,"IKEA Foundation "
"24143","Learnings","fiona","reynolds",1,2024-01-18,"IKEA Foundation "
"24144","Learnings","fires","carbon",1,2024-01-18,"IKEA Foundation "
"24145","Learnings","fires","migration",1,2024-01-18,"IKEA Foundation "
"24146","Learnings","firewood","castle",1,2024-01-18,"IKEA Foundation "
"24147","Learnings","firewood","exposes",1,2024-01-18,"IKEA Foundation "
"24148","Learnings","firewood","fruits",1,2024-01-18,"IKEA Foundation "
"24149","Learnings","firewood","kathandeni",1,2024-01-18,"IKEA Foundation "
"24150","Learnings","firewood","market",1,2024-01-18,"IKEA Foundation "
"24151","Learnings","firewood","njuki",1,2024-01-18,"IKEA Foundation "
"24152","Learnings","firewood","relies",1,2024-01-18,"IKEA Foundation "
"24153","Learnings","firewood","sales",1,2024-01-18,"IKEA Foundation "
"24154","Learnings","firewood","sold",1,2024-01-18,"IKEA Foundation "
"24155","Learnings","firewood","species",1,2024-01-18,"IKEA Foundation "
"24156","Learnings","firewood","timber",1,2024-01-18,"IKEA Foundation "
"24157","Learnings","firewood","wood",1,2024-01-18,"IKEA Foundation "
"24158","Learnings","firm","accreditation",1,2024-01-18,"IKEA Foundation "
"24159","Learnings","firm","embeddedness",1,2024-01-18,"IKEA Foundation "
"24160","Learnings","firm","expectations",1,2024-01-18,"IKEA Foundation "
"24161","Learnings","firm","note",1,2024-01-18,"IKEA Foundation "
"24162","Learnings","firm","productivity",1,2024-01-18,"IKEA Foundation "
"24163","Learnings","firmly","believes",1,2024-01-18,"IKEA Foundation "
"24164","Learnings","firms","global",1,2024-01-18,"IKEA Foundation "
"24165","Learnings","fis","banking",1,2024-01-18,"IKEA Foundation "
"24166","Learnings","fis","calling",1,2024-01-18,"IKEA Foundation "
"24167","Learnings","fis","corporates",1,2024-01-18,"IKEA Foundation "
"24168","Learnings","fis","developing",1,2024-01-18,"IKEA Foundation "
"24169","Learnings","fis","funded",1,2024-01-18,"IKEA Foundation "
"24170","Learnings","fis","issues",1,2024-01-18,"IKEA Foundation "
"24171","Learnings","fis","pension",1,2024-01-18,"IKEA Foundation "
"24172","Learnings","fis","questions",1,2024-01-18,"IKEA Foundation "
"24173","Learnings","fis","spurred",1,2024-01-18,"IKEA Foundation "
"24174","Learnings","fiscal","expense",1,2024-01-18,"IKEA Foundation "
"24175","Learnings","fiscal","year",1,2024-01-18,"IKEA Foundation "
"24176","Learnings","fish","farming",1,2024-01-18,"IKEA Foundation "
"24177","Learnings","fish","species",1,2024-01-18,"IKEA Foundation "
"24178","Learnings","fishing","agro",1,2024-01-18,"IKEA Foundation "
"24179","Learnings","fishing","castle",1,2024-01-18,"IKEA Foundation "
"24180","Learnings","fishing","environment",1,2024-01-18,"IKEA Foundation "
"24181","Learnings","fishing","infrastructure",1,2024-01-18,"IKEA Foundation "
"24182","Learnings","fishing","owl",1,2024-01-18,"IKEA Foundation "
"24183","Learnings","fishing","tourist",1,2024-01-18,"IKEA Foundation "
"24184","Learnings","fix","broken",1,2024-01-18,"IKEA Foundation "
"24185","Learnings","fixation","caused",1,2024-01-18,"IKEA Foundation "
"24186","Learnings","fixed","amount",1,2024-01-18,"IKEA Foundation "
"24187","Learnings","fixed","asset",1,2024-01-18,"IKEA Foundation "
"24188","Learnings","fixed","point",1,2024-01-18,"IKEA Foundation "
"24189","Learnings","fixed","promptly",1,2024-01-18,"IKEA Foundation "
"24190","Learnings","fixes","nsolar",1,2024-01-18,"IKEA Foundation "
"24191","Learnings","flagship","household",1,2024-01-18,"IKEA Foundation "
"24192","Learnings","flavored","work",1,2024-01-18,"IKEA Foundation "
"24193","Learnings","fleeing","war",1,2024-01-18,"IKEA Foundation "
"24194","Learnings","fleet","meant",1,2024-01-18,"IKEA Foundation "
"24195","Learnings","fleets","land",1,2024-01-18,"IKEA Foundation "
"24196","Learnings","flexibility","relating",1,2024-01-18,"IKEA Foundation "
"24197","Learnings","flexible","investments",1,2024-01-18,"IKEA Foundation "
"24198","Learnings","flood","drought",1,2024-01-18,"IKEA Foundation "
"24199","Learnings","flood","protection",1,2024-01-18,"IKEA Foundation "
"24200","Learnings","flood","water",1,2024-01-18,"IKEA Foundation "
"24201","Learnings","flood","waters",1,2024-01-18,"IKEA Foundation "
"24202","Learnings","flooded","river",1,2024-01-18,"IKEA Foundation "
"24203","Learnings","flooded","sarole",1,2024-01-18,"IKEA Foundation "
"24204","Learnings","flooding","affect",1,2024-01-18,"IKEA Foundation "
"24205","Learnings","flooding","drought",1,2024-01-18,"IKEA Foundation "
"24206","Learnings","flooding","limited",1,2024-01-18,"IKEA Foundation "
"24207","Learnings","flooding","negatively",1,2024-01-18,"IKEA Foundation "
"24208","Learnings","flooding","rank",1,2024-01-18,"IKEA Foundation "
"24209","Learnings","flooding","water",1,2024-01-18,"IKEA Foundation "
"24210","Learnings","floods","cultivation",1,2024-01-18,"IKEA Foundation "
"24211","Learnings","floods","drought",1,2024-01-18,"IKEA Foundation "
"24212","Learnings","floods","frost",1,2024-01-18,"IKEA Foundation "
"24213","Learnings","floods","heavy",1,2024-01-18,"IKEA Foundation "
"24214","Learnings","floods","nsoil",1,2024-01-18,"IKEA Foundation "
