,cat,word1,word2,n,date,institution
26699,Learnings,include,members,1,1/18/2024,IKEA Foundation 
26700,Learnings,include,moneylenders,1,1/18/2024,IKEA Foundation 
26701,Learnings,include,multiple,1,1/18/2024,IKEA Foundation 
26702,Learnings,include,mwenendega,1,1/18/2024,IKEA Foundation 
26703,Learnings,include,nbenchmarking,1,1/18/2024,IKEA Foundation 
26704,Learnings,include,nconsidered,1,1/18/2024,IKEA Foundation 
26705,Learnings,include,nencroachment,1,1/18/2024,IKEA Foundation 
26706,Learnings,include,net,1,1/18/2024,IKEA Foundation 
26707,Learnings,include,nmeasured,1,1/18/2024,IKEA Foundation 
26708,Learnings,include,number,1,1/18/2024,IKEA Foundation 
26709,Learnings,include,organic,1,1/18/2024,IKEA Foundation 
26710,Learnings,include,participants,1,1/18/2024,IKEA Foundation 
26711,Learnings,include,participation,1,1/18/2024,IKEA Foundation 
26712,Learnings,include,podocarpus,1,1/18/2024,IKEA Foundation 
26713,Learnings,include,poor,1,1/18/2024,IKEA Foundation 
26714,Learnings,include,premiums,1,1/18/2024,IKEA Foundation 
26715,Learnings,include,raw,1,1/18/2024,IKEA Foundation 
26716,Learnings,include,refugees,1,1/18/2024,IKEA Foundation 
26717,Learnings,include,regular,1,1/18/2024,IKEA Foundation 
26718,Learnings,include,reporting,1,1/18/2024,IKEA Foundation 
26719,Learnings,include,resource,1,1/18/2024,IKEA Foundation 
26720,Learnings,include,semi,1,1/18/2024,IKEA Foundation 
26721,Learnings,include,sheep,1,1/18/2024,IKEA Foundation 
26722,Learnings,include,short,1,1/18/2024,IKEA Foundation 
26723,Learnings,include,simple,1,1/18/2024,IKEA Foundation 
26724,Learnings,include,structures,1,1/18/2024,IKEA Foundation 
26725,Learnings,include,supplying,1,1/18/2024,IKEA Foundation 
26726,Learnings,include,support,1,1/18/2024,IKEA Foundation 
26727,Learnings,include,sweet,1,1/18/2024,IKEA Foundation 
26728,Learnings,include,timber,1,1/18/2024,IKEA Foundation 
26729,Learnings,include,tracking,1,1/18/2024,IKEA Foundation 
26730,Learnings,include,training,1,1/18/2024,IKEA Foundation 
26731,Learnings,include,tree,1,1/18/2024,IKEA Foundation 
26732,Learnings,include,water,1,1/18/2024,IKEA Foundation 
26733,Learnings,include,wetlands,1,1/18/2024,IKEA Foundation 
26734,Learnings,included,covid,1,1/18/2024,IKEA Foundation 
26735,Learnings,included,dairy,1,1/18/2024,IKEA Foundation 
26736,Learnings,included,enhancing,1,1/18/2024,IKEA Foundation 
26737,Learnings,included,germany,1,1/18/2024,IKEA Foundation 
26738,Learnings,included,literacy,1,1/18/2024,IKEA Foundation 
26739,Learnings,included,nfigure,1,1/18/2024,IKEA Foundation 
26740,Learnings,included,ninto,1,1/18/2024,IKEA Foundation 
26741,Learnings,included,nmanaged,1,1/18/2024,IKEA Foundation 
26742,Learnings,included,student,1,1/18/2024,IKEA Foundation 
26743,Learnings,included,supporting,1,1/18/2024,IKEA Foundation 
26744,Learnings,included,work,1,1/18/2024,IKEA Foundation 
26745,Learnings,includes,activities,1,1/18/2024,IKEA Foundation 
26746,Learnings,includes,business,1,1/18/2024,IKEA Foundation 
26747,Learnings,includes,goats,1,1/18/2024,IKEA Foundation 
26748,Learnings,includes,housing,1,1/18/2024,IKEA Foundation 
26749,Learnings,includes,ncorporate,1,1/18/2024,IKEA Foundation 
26750,Learnings,includes,networks,1,1/18/2024,IKEA Foundation 
26751,Learnings,includes,processing,1,1/18/2024,IKEA Foundation 
26752,Learnings,includes,shaded,1,1/18/2024,IKEA Foundation 
26753,Learnings,includes,small,1,1/18/2024,IKEA Foundation 
26754,Learnings,includes,socio,1,1/18/2024,IKEA Foundation 
26755,Learnings,includes,suggestions,1,1/18/2024,IKEA Foundation 
26756,Learnings,includes,tools,1,1/18/2024,IKEA Foundation 
26757,Learnings,includes,unsound,1,1/18/2024,IKEA Foundation 
26758,Learnings,includes,volunteer,1,1/18/2024,IKEA Foundation 
26759,Learnings,includes,wet,1,1/18/2024,IKEA Foundation 
26760,Learnings,including,access,1,1/18/2024,IKEA Foundation 
26761,Learnings,including,alternative,1,1/18/2024,IKEA Foundation 
26762,Learnings,including,avaaz,1,1/18/2024,IKEA Foundation 
26763,Learnings,including,aviva,1,1/18/2024,IKEA Foundation 
26764,Learnings,including,avocado,1,1/18/2024,IKEA Foundation 
26765,Learnings,including,banks,1,1/18/2024,IKEA Foundation 
26766,Learnings,including,bernard,1,1/18/2024,IKEA Foundation 
26767,Learnings,including,biodiversity,1,1/18/2024,IKEA Foundation 
26768,Learnings,including,birdlife,1,1/18/2024,IKEA Foundation 
26769,Learnings,including,board,1,1/18/2024,IKEA Foundation 
26770,Learnings,including,coal,1,1/18/2024,IKEA Foundation 
26771,Learnings,including,coffee,1,1/18/2024,IKEA Foundation 
26772,Learnings,including,companies,1,1/18/2024,IKEA Foundation 
26773,Learnings,including,conservation,1,1/18/2024,IKEA Foundation 
26774,Learnings,including,controlling,1,1/18/2024,IKEA Foundation 
26775,Learnings,including,coping,1,1/18/2024,IKEA Foundation 
26776,Learnings,including,core,1,1/18/2024,IKEA Foundation 
26777,Learnings,including,cultivation,1,1/18/2024,IKEA Foundation 
26778,Learnings,including,dedebit,1,1/18/2024,IKEA Foundation 
26779,Learnings,including,describes,1,1/18/2024,IKEA Foundation 
26780,Learnings,including,discussion,1,1/18/2024,IKEA Foundation 
26781,Learnings,including,early,1,1/18/2024,IKEA Foundation 
26782,Learnings,including,ecf,1,1/18/2024,IKEA Foundation 
26783,Learnings,including,ecosystems,1,1/18/2024,IKEA Foundation 
26784,Learnings,including,enablers,1,1/18/2024,IKEA Foundation 
26785,Learnings,including,engagement,1,1/18/2024,IKEA Foundation 
26786,Learnings,including,familiarity,1,1/18/2024,IKEA Foundation 
26787,Learnings,including,farming,1,1/18/2024,IKEA Foundation 
26788,Learnings,including,flooding,1,1/18/2024,IKEA Foundation 
26789,Learnings,including,follow,1,1/18/2024,IKEA Foundation 
26790,Learnings,including,food,1,1/18/2024,IKEA Foundation 
26791,Learnings,including,formal,1,1/18/2024,IKEA Foundation 
26792,Learnings,including,fruit,1,1/18/2024,IKEA Foundation 
26793,Learnings,including,fss,1,1/18/2024,IKEA Foundation 
26794,Learnings,including,gender,1,1/18/2024,IKEA Foundation 
26795,Learnings,including,geographical,1,1/18/2024,IKEA Foundation 
26796,Learnings,including,incentive,1,1/18/2024,IKEA Foundation 
26797,Learnings,including,industry,1,1/18/2024,IKEA Foundation 
26798,Learnings,including,information,1,1/18/2024,IKEA Foundation 
26799,Learnings,including,investor,1,1/18/2024,IKEA Foundation 
26800,Learnings,including,investors,1,1/18/2024,IKEA Foundation 
26801,Learnings,including,large,1,1/18/2024,IKEA Foundation 
26802,Learnings,including,leaders,1,1/18/2024,IKEA Foundation 
26803,Learnings,including,letters,1,1/18/2024,IKEA Foundation 
26804,Learnings,including,lifescape,1,1/18/2024,IKEA Foundation 
26805,Learnings,including,limited,1,1/18/2024,IKEA Foundation 
26806,Learnings,including,livelihood,1,1/18/2024,IKEA Foundation 
26807,Learnings,including,livestock,1,1/18/2024,IKEA Foundation 
26808,Learnings,including,local,1,1/18/2024,IKEA Foundation 
26809,Learnings,including,members,1,1/18/2024,IKEA Foundation 
26810,Learnings,including,methodological,1,1/18/2024,IKEA Foundation 
26811,Learnings,including,metrics,1,1/18/2024,IKEA Foundation 
26812,Learnings,including,movement,1,1/18/2024,IKEA Foundation 
26813,Learnings,including,nbanks,1,1/18/2024,IKEA Foundation 
26814,Learnings,including,nchapter,1,1/18/2024,IKEA Foundation 
26815,Learnings,including,newsletters,1,1/18/2024,IKEA Foundation 
26816,Learnings,including,nfis,1,1/18/2024,IKEA Foundation 
26817,Learnings,including,nnumerous,1,1/18/2024,IKEA Foundation 
26818,Learnings,including,nthose,1,1/18/2024,IKEA Foundation 
26819,Learnings,including,nwhat,1,1/18/2024,IKEA Foundation 
26820,Learnings,including,op,1,1/18/2024,IKEA Foundation 
26821,Learnings,including,pensions,1,1/18/2024,IKEA Foundation 
26822,Learnings,including,planting,1,1/18/2024,IKEA Foundation 
26823,Learnings,including,policy,1,1/18/2024,IKEA Foundation 
26824,Learnings,including,potentially,1,1/18/2024,IKEA Foundation 
26825,Learnings,including,programmes,1,1/18/2024,IKEA Foundation 
26826,Learnings,including,recruitment,1,1/18/2024,IKEA Foundation 
26827,Learnings,including,regular,1,1/18/2024,IKEA Foundation 
26828,Learnings,including,relating,1,1/18/2024,IKEA Foundation 
26829,Learnings,including,risk,1,1/18/2024,IKEA Foundation 
26830,Learnings,including,risks,1,1/18/2024,IKEA Foundation 
26831,Learnings,including,roads,1,1/18/2024,IKEA Foundation 
26832,Learnings,including,short,1,1/18/2024,IKEA Foundation 
26833,Learnings,including,subject,1,1/18/2024,IKEA Foundation 
26834,Learnings,including,support,1,1/18/2024,IKEA Foundation 
26835,Learnings,including,supporters,1,1/18/2024,IKEA Foundation 
26836,Learnings,including,surveys,1,1/18/2024,IKEA Foundation 
26837,Learnings,including,tools,1,1/18/2024,IKEA Foundation 
26838,Learnings,including,total,1,1/18/2024,IKEA Foundation 
26839,Learnings,including,training,1,1/18/2024,IKEA Foundation 
26840,Learnings,including,tree,1,1/18/2024,IKEA Foundation 
26841,Learnings,including,understanding,1,1/18/2024,IKEA Foundation 
26842,Learnings,including,wash,1,1/18/2024,IKEA Foundation 
26843,Learnings,including,water,1,1/18/2024,IKEA Foundation 
26844,Learnings,including,webinars,1,1/18/2024,IKEA Foundation 
26845,Learnings,including,weekly,1,1/18/2024,IKEA Foundation 
26846,Learnings,including,women,1,1/18/2024,IKEA Foundation 
26847,Learnings,inclusion,focused,1,1/18/2024,IKEA Foundation 
26848,Learnings,inclusion,ntable,1,1/18/2024,IKEA Foundation 
26849,Learnings,inclusion,programmes,1,1/18/2024,IKEA Foundation 
26850,Learnings,inclusion,proposed,1,1/18/2024,IKEA Foundation 
26851,Learnings,inclusive,developments,1,1/18/2024,IKEA Foundation 
26852,Learnings,inclusive,equitable,1,1/18/2024,IKEA Foundation 
26853,Learnings,inclusive,landscape,1,1/18/2024,IKEA Foundation 
26854,Learnings,inclusive,legitimised,1,1/18/2024,IKEA Foundation 
26855,Learnings,inclusive,multi,1,1/18/2024,IKEA Foundation 
26856,Learnings,inclusive,practices,1,1/18/2024,IKEA Foundation 
26857,Learnings,inclusive,programmes,1,1/18/2024,IKEA Foundation 
26858,Learnings,inclusive,project,1,1/18/2024,IKEA Foundation 
26859,Learnings,inclusive,structured,1,1/18/2024,IKEA Foundation 
26860,Learnings,inclusive,technologies,1,1/18/2024,IKEA Foundation 
26861,Learnings,inclusivity,objectives,1,1/18/2024,IKEA Foundation 
26862,Learnings,inclusivity,point,1,1/18/2024,IKEA Foundation 
26863,Learnings,income,coffee,1,1/18/2024,IKEA Foundation 
26864,Learnings,income,consistent,1,1/18/2024,IKEA Foundation 
26865,Learnings,income,derives,1,1/18/2024,IKEA Foundation 
26866,Learnings,income,distribution,1,1/18/2024,IKEA Foundation 
26867,Learnings,income,earned,1,1/18/2024,IKEA Foundation 
26868,Learnings,income,expenditure,1,1/18/2024,IKEA Foundation 
26869,Learnings,income,financiers,1,1/18/2024,IKEA Foundation 
26870,Learnings,income,flows,1,1/18/2024,IKEA Foundation 
26871,Learnings,income,fluctuations,1,1/18/2024,IKEA Foundation 
26872,Learnings,income,gained,1,1/18/2024,IKEA Foundation 
26873,Learnings,income,hfias,1,1/18/2024,IKEA Foundation 
26874,Learnings,income,hh,1,1/18/2024,IKEA Foundation 
26875,Learnings,income,impact,1,1/18/2024,IKEA Foundation 
26876,Learnings,income,improvement,1,1/18/2024,IKEA Foundation 
26877,Learnings,income,included,1,1/18/2024,IKEA Foundation 
26878,Learnings,income,increases,1,1/18/2024,IKEA Foundation 
26879,Learnings,income,leading,1,1/18/2024,IKEA Foundation 
26880,Learnings,income,measured,1,1/18/2024,IKEA Foundation 
26881,Learnings,income,membership,1,1/18/2024,IKEA Foundation 
26882,Learnings,income,net,1,1/18/2024,IKEA Foundation 
26883,Learnings,income,nperiods,1,1/18/2024,IKEA Foundation 
26884,Learnings,income,recall,1,1/18/2024,IKEA Foundation 
26885,Learnings,income,refugee,1,1/18/2024,IKEA Foundation 
26886,Learnings,income,rural,1,1/18/2024,IKEA Foundation 
26887,Learnings,income,source,1,1/18/2024,IKEA Foundation 
26888,Learnings,income,stream,1,1/18/2024,IKEA Foundation 
26889,Learnings,income,technically,1,1/18/2024,IKEA Foundation 
26890,Learnings,income,volatility,1,1/18/2024,IKEA Foundation 
26891,Learnings,income,working,1,1/18/2024,IKEA Foundation 
26892,Learnings,incomes,agricultural,1,1/18/2024,IKEA Foundation 
26893,Learnings,incomes,applied,1,1/18/2024,IKEA Foundation 
26894,Learnings,incomes,chapter,1,1/18/2024,IKEA Foundation 
26895,Learnings,incomes,create,1,1/18/2024,IKEA Foundation 
26896,Learnings,incomes,earned,1,1/18/2024,IKEA Foundation 
26897,Learnings,incomes,food,1,1/18/2024,IKEA Foundation 
26898,Learnings,incomes,input,1,1/18/2024,IKEA Foundation 
26899,Learnings,incomes,lie,1,1/18/2024,IKEA Foundation 
26900,Learnings,incomes,nboard,1,1/18/2024,IKEA Foundation 
26901,Learnings,incomes,net,1,1/18/2024,IKEA Foundation 
26902,Learnings,incomes,ninadequate,1,1/18/2024,IKEA Foundation 
26903,Learnings,incomes,nover,1,1/18/2024,IKEA Foundation 
26904,Learnings,incomes,prior,1,1/18/2024,IKEA Foundation 
26905,Learnings,incomes,rest,1,1/18/2024,IKEA Foundation 
26906,Learnings,incomes,significantly,1,1/18/2024,IKEA Foundation 
26907,Learnings,incomes,source,1,1/18/2024,IKEA Foundation 
26908,Learnings,incomes,spending,1,1/18/2024,IKEA Foundation 
26909,Learnings,incomes,tend,1,1/18/2024,IKEA Foundation 
26910,Learnings,incomes,vary,1,1/18/2024,IKEA Foundation 
26911,Learnings,incoming,director,1,1/18/2024,IKEA Foundation 
26912,Learnings,inconsistent,responses,1,1/18/2024,IKEA Foundation 
26913,Learnings,inconsistently,implemented,1,1/18/2024,IKEA Foundation 
26914,Learnings,inconvenient,location,1,1/18/2024,IKEA Foundation 
26915,Learnings,incorporate,baseline,1,1/18/2024,IKEA Foundation 
26916,Learnings,incorporate,environmental,1,1/18/2024,IKEA Foundation 
26917,Learnings,incorporate,programme,1,1/18/2024,IKEA Foundation 
26918,Learnings,incorporate,refugees,1,1/18/2024,IKEA Foundation 
26919,Learnings,incorporating,financial,1,1/18/2024,IKEA Foundation 
26920,Learnings,incorporating,refugees,1,1/18/2024,IKEA Foundation 
26921,Learnings,increase,access,1,1/18/2024,IKEA Foundation 
26922,Learnings,increase,adoption,1,1/18/2024,IKEA Foundation 
26923,Learnings,increase,benefits,1,1/18/2024,IKEA Foundation 
26924,Learnings,increase,board,1,1/18/2024,IKEA Foundation 
26925,Learnings,increase,capacity,1,1/18/2024,IKEA Foundation 
26926,Learnings,increase,confidence,1,1/18/2024,IKEA Foundation 
26927,Learnings,increase,consumption,1,1/18/2024,IKEA Foundation 
26928,Learnings,increase,cooperative,1,1/18/2024,IKEA Foundation 
26929,Learnings,increase,education,1,1/18/2024,IKEA Foundation 
26930,Learnings,increase,employment,1,1/18/2024,IKEA Foundation 
26931,Learnings,increase,farming,1,1/18/2024,IKEA Foundation 
26932,Learnings,increase,income,1,1/18/2024,IKEA Foundation 
26933,Learnings,increase,incomes,1,1/18/2024,IKEA Foundation 
26934,Learnings,increase,ngovernment,1,1/18/2024,IKEA Foundation 
26935,Learnings,increase,nstakeholder,1,1/18/2024,IKEA Foundation 
26936,Learnings,increase,participant,1,1/18/2024,IKEA Foundation 
26937,Learnings,increase,participation,1,1/18/2024,IKEA Foundation 
26938,Learnings,increase,production,1,1/18/2024,IKEA Foundation 
26939,Learnings,increase,refugees,1,1/18/2024,IKEA Foundation 
26940,Learnings,increase,residents,1,1/18/2024,IKEA Foundation 
26941,Learnings,increase,savings,1,1/18/2024,IKEA Foundation 
26942,Learnings,increase,school,1,1/18/2024,IKEA Foundation 
26943,Learnings,increase,significantly,1,1/18/2024,IKEA Foundation 
26944,Learnings,increase,sustainability,1,1/18/2024,IKEA Foundation 
26945,Learnings,increase,tree,1,1/18/2024,IKEA Foundation 
26946,Learnings,increased,acidity,1,1/18/2024,IKEA Foundation 
26947,Learnings,increased,activism,1,1/18/2024,IKEA Foundation 
26948,Learnings,increased,activity,1,1/18/2024,IKEA Foundation 
26949,Learnings,increased,agricultural,1,1/18/2024,IKEA Foundation 
26950,Learnings,increased,automated,1,1/18/2024,IKEA Foundation 
26951,Learnings,increased,business,1,1/18/2024,IKEA Foundation 
26952,Learnings,increased,competition,1,1/18/2024,IKEA Foundation 
26953,Learnings,increased,confidence,1,1/18/2024,IKEA Foundation 
26954,Learnings,increased,consumption,1,1/18/2024,IKEA Foundation 
26955,Learnings,increased,contribution,1,1/18/2024,IKEA Foundation 
26956,Learnings,increased,degradation,1,1/18/2024,IKEA Foundation 
26957,Learnings,increased,diversification,1,1/18/2024,IKEA Foundation 
26958,Learnings,increased,domestic,1,1/18/2024,IKEA Foundation 
26959,Learnings,increased,dumping,1,1/18/2024,IKEA Foundation 
26960,Learnings,increased,education,1,1/18/2024,IKEA Foundation 
26961,Learnings,increased,efficiency,1,1/18/2024,IKEA Foundation 
26962,Learnings,increased,emphasis,1,1/18/2024,IKEA Foundation 
26963,Learnings,increased,encroachment,1,1/18/2024,IKEA Foundation 
26964,Learnings,increased,female,1,1/18/2024,IKEA Foundation 
26965,Learnings,increased,fixation,1,1/18/2024,IKEA Foundation 
26966,Learnings,increased,future,1,1/18/2024,IKEA Foundation 
26967,Learnings,increased,household,1,1/18/2024,IKEA Foundation 
26968,Learnings,increased,incomes,1,1/18/2024,IKEA Foundation 
26969,Learnings,increased,individuals,1,1/18/2024,IKEA Foundation 
26970,Learnings,increased,interaction,1,1/18/2024,IKEA Foundation 
26971,Learnings,increased,intercropping,1,1/18/2024,IKEA Foundation 
26972,Learnings,increased,likelihood,1,1/18/2024,IKEA Foundation 
26973,Learnings,increased,marginally,1,1/18/2024,IKEA Foundation 
26974,Learnings,increased,members,1,1/18/2024,IKEA Foundation 
26975,Learnings,increased,ncompetition,1,1/18/2024,IKEA Foundation 
26976,Learnings,increased,ntemperatures,1,1/18/2024,IKEA Foundation 
26977,Learnings,increased,pesticide,1,1/18/2024,IKEA Foundation 
26978,Learnings,increased,prevalence,1,1/18/2024,IKEA Foundation 
26979,Learnings,increased,profits,1,1/18/2024,IKEA Foundation 
26980,Learnings,increased,public,1,1/18/2024,IKEA Foundation 
26981,Learnings,increased,rental,1,1/18/2024,IKEA Foundation 
26982,Learnings,increased,resilience,1,1/18/2024,IKEA Foundation 
26983,Learnings,increased,risk,1,1/18/2024,IKEA Foundation 
26984,Learnings,increased,scale,1,1/18/2024,IKEA Foundation 
26985,Learnings,increased,scarcity,1,1/18/2024,IKEA Foundation 
26986,Learnings,increased,skills,1,1/18/2024,IKEA Foundation 
26987,Learnings,increased,stress,1,1/18/2024,IKEA Foundation 
26988,Learnings,increased,temperatures,1,1/18/2024,IKEA Foundation 
26989,Learnings,increased,tensions,1,1/18/2024,IKEA Foundation 
26990,Learnings,increased,threat,1,1/18/2024,IKEA Foundation 
26991,Learnings,increases,purchasing,1,1/18/2024,IKEA Foundation 
26992,Learnings,increases,recipients,1,1/18/2024,IKEA Foundation 
26993,Learnings,increases,tension,1,1/18/2024,IKEA Foundation 
26994,Learnings,increasing,acidification,1,1/18/2024,IKEA Foundation 
26995,Learnings,increasing,acidity,1,1/18/2024,IKEA Foundation 
26996,Learnings,increasing,cost,1,1/18/2024,IKEA Foundation 
26997,Learnings,increasing,demand,1,1/18/2024,IKEA Foundation 
26998,Learnings,increasing,domestic,1,1/18/2024,IKEA Foundation 
26999,Learnings,increasing,donations,1,1/18/2024,IKEA Foundation 
27000,Learnings,increasing,efficiency,1,1/18/2024,IKEA Foundation 
27001,Learnings,increasing,enforcement,1,1/18/2024,IKEA Foundation 
27002,Learnings,increasing,eradication,1,1/18/2024,IKEA Foundation 
27003,Learnings,increasing,farmers,1,1/18/2024,IKEA Foundation 
27004,Learnings,increasing,food,1,1/18/2024,IKEA Foundation 
27005,Learnings,increasing,frustration,1,1/18/2024,IKEA Foundation 
27006,Learnings,increasing,hardships,1,1/18/2024,IKEA Foundation 
27007,Learnings,increasing,rate,1,1/18/2024,IKEA Foundation 
27008,Learnings,increasing,refugee,1,1/18/2024,IKEA Foundation 
27009,Learnings,increasing,resources,1,1/18/2024,IKEA Foundation 
27010,Learnings,increasing,revenues,1,1/18/2024,IKEA Foundation 
27011,Learnings,increasing,storage,1,1/18/2024,IKEA Foundation 
27012,Learnings,increasing,success,1,1/18/2024,IKEA Foundation 
27013,Learnings,increasing,temperature,1,1/18/2024,IKEA Foundation 
27014,Learnings,increasing,threats,1,1/18/2024,IKEA Foundation 
27015,Learnings,increasingly,dwindling,1,1/18/2024,IKEA Foundation 
27016,Learnings,increasingly,flawed,1,1/18/2024,IKEA Foundation 
27017,Learnings,increasingly,focused,1,1/18/2024,IKEA Foundation 
27018,Learnings,increasingly,hampered,1,1/18/2024,IKEA Foundation 
27019,Learnings,increasingly,incentivised,1,1/18/2024,IKEA Foundation 
27020,Learnings,increasingly,laying,1,1/18/2024,IKEA Foundation 
27021,Learnings,increasingly,mainstreamed,1,1/18/2024,IKEA Foundation 
27022,Learnings,increasingly,ncrowded,1,1/18/2024,IKEA Foundation 
27023,Learnings,increasingly,npopular,1,1/18/2024,IKEA Foundation 
27024,Learnings,increasingly,popular,1,1/18/2024,IKEA Foundation 
27025,Learnings,increasingly,seeking,1,1/18/2024,IKEA Foundation 
27026,Learnings,increasingly,shifted,1,1/18/2024,IKEA Foundation 
27027,Learnings,increasingly,significant,1,1/18/2024,IKEA Foundation 
27028,Learnings,increasingly,supported,1,1/18/2024,IKEA Foundation 
27029,Learnings,increasingly,turning,1,1/18/2024,IKEA Foundation 
27030,Learnings,increasingly,worked,1,1/18/2024,IKEA Foundation 
27031,Learnings,incredible,journey,1,1/18/2024,IKEA Foundation 
27032,Learnings,incredibly,positive,1,1/18/2024,IKEA Foundation 
27033,Learnings,incubation,phase,1,1/18/2024,IKEA Foundation 
27034,Learnings,incubation,programs,1,1/18/2024,IKEA Foundation 
27035,Learnings,incubators,nnotably,1,1/18/2024,IKEA Foundation 
27036,Learnings,incur,short,1,1/18/2024,IKEA Foundation 
27037,Learnings,incurred,prior,1,1/18/2024,IKEA Foundation 
27038,Learnings,incurring,short,1,1/18/2024,IKEA Foundation 
27039,Learnings,indemnity,insurance,1,1/18/2024,IKEA Foundation 
27040,Learnings,independence,responses,1,1/18/2024,IKEA Foundation 
27041,Learnings,independent,beneficiary,1,1/18/2024,IKEA Foundation 
27042,Learnings,independent,campaigning,1,1/18/2024,IKEA Foundation 
27043,Learnings,independent,consultant,1,1/18/2024,IKEA Foundation 
27044,Learnings,independent,cooperatives,1,1/18/2024,IKEA Foundation 
27045,Learnings,independent,evidence,1,1/18/2024,IKEA Foundation 
27046,Learnings,independent,financial,1,1/18/2024,IKEA Foundation 
27047,Learnings,independent,host,1,1/18/2024,IKEA Foundation 
27048,Learnings,independent,market,1,1/18/2024,IKEA Foundation 
27049,Learnings,independent,milk,1,1/18/2024,IKEA Foundation 
27050,Learnings,independent,nchallenge,1,1/18/2024,IKEA Foundation 
27051,Learnings,independent,nsource,1,1/18/2024,IKEA Foundation 
27052,Learnings,independent,organisation,1,1/18/2024,IKEA Foundation 
27053,Learnings,independent,quality,1,1/18/2024,IKEA Foundation 
27054,Learnings,independent,refugee,1,1/18/2024,IKEA Foundation 
27055,Learnings,independent,review,1,1/18/2024,IKEA Foundation 
27056,Learnings,independent,risks,1,1/18/2024,IKEA Foundation 
27057,Learnings,independent,sellers,1,1/18/2024,IKEA Foundation 
27058,Learnings,independent,source,1,1/18/2024,IKEA Foundation 
27059,Learnings,independent,stance,1,1/18/2024,IKEA Foundation 
27060,Learnings,independently,assesses,1,1/18/2024,IKEA Foundation 
27061,Learnings,independently,find,1,1/18/2024,IKEA Foundation 
27062,Learnings,independently,largely,1,1/18/2024,IKEA Foundation 
27063,Learnings,independently,purchased,1,1/18/2024,IKEA Foundation 
27064,Learnings,independently,validated,1,1/18/2024,IKEA Foundation 
27065,Learnings,independently,verified,1,1/18/2024,IKEA Foundation 
27066,Learnings,independently,visit,1,1/18/2024,IKEA Foundation 
27067,Learnings,india,china,1,1/18/2024,IKEA Foundation 
27068,Learnings,india,labour,1,1/18/2024,IKEA Foundation 
27069,Learnings,india,mexico,1,1/18/2024,IKEA Foundation 
27070,Learnings,india,nigeria,1,1/18/2024,IKEA Foundation 
27071,Learnings,india,nungc,1,1/18/2024,IKEA Foundation 
27072,Learnings,india,poverty,1,1/18/2024,IKEA Foundation 
27073,Learnings,india,resulted,1,1/18/2024,IKEA Foundation 
27074,Learnings,indicating,greater,1,1/18/2024,IKEA Foundation 
27075,Learnings,indicating,reported,1,1/18/2024,IKEA Foundation 
27076,Learnings,indicator,calculated,1,1/18/2024,IKEA Foundation 
27077,Learnings,indicator,categories,1,1/18/2024,IKEA Foundation 
27078,Learnings,indicator,includes,1,1/18/2024,IKEA Foundation 
27079,Learnings,indicator,ncahws,1,1/18/2024,IKEA Foundation 
27080,Learnings,indicator,nfourth,1,1/18/2024,IKEA Foundation 
27081,Learnings,indicator,nliph,1,1/18/2024,IKEA Foundation 
27082,Learnings,indicator,nmanagement,1,1/18/2024,IKEA Foundation 
27083,Learnings,indicator,numbers,1,1/18/2024,IKEA Foundation 
27084,Learnings,indicator,poverty,1,1/18/2024,IKEA Foundation 
27085,Learnings,indicator,recommended,1,1/18/2024,IKEA Foundation 
27086,Learnings,indicators,characterising,1,1/18/2024,IKEA Foundation 
27087,Learnings,indicators,collected,1,1/18/2024,IKEA Foundation 
27088,Learnings,indicators,compared,1,1/18/2024,IKEA Foundation 
27089,Learnings,indicators,describing,1,1/18/2024,IKEA Foundation 
27090,Learnings,indicators,designed,1,1/18/2024,IKEA Foundation 
27091,Learnings,indicators,financial,1,1/18/2024,IKEA Foundation 
27092,Learnings,indicators,game,1,1/18/2024,IKEA Foundation 
27093,Learnings,indicators,identified,1,1/18/2024,IKEA Foundation 
27094,Learnings,indicators,key,1,1/18/2024,IKEA Foundation 
27095,Learnings,indicators,nndc,1,1/18/2024,IKEA Foundation 
27096,Learnings,indicators,nscheme,1,1/18/2024,IKEA Foundation 
27097,Learnings,indicators,related,1,1/18/2024,IKEA Foundation 
27098,Learnings,indicators,required,1,1/18/2024,IKEA Foundation 
27099,Learnings,indicators,research,1,1/18/2024,IKEA Foundation 
27100,Learnings,indices,demography,1,1/18/2024,IKEA Foundation 
27101,Learnings,indices,djsi,1,1/18/2024,IKEA Foundation 
27102,Learnings,indigenous,australia,1,1/18/2024,IKEA Foundation 
27103,Learnings,indigenous,cattle,1,1/18/2024,IKEA Foundation 
27104,Learnings,indigenous,chicken,1,1/18/2024,IKEA Foundation 
27105,Learnings,indigenous,forests,1,1/18/2024,IKEA Foundation 
27106,Learnings,indigenous,people,1,1/18/2024,IKEA Foundation 
27107,Learnings,indigenous,perspectives,1,1/18/2024,IKEA Foundation 
27108,Learnings,indigenous,tree,1,1/18/2024,IKEA Foundation 
27109,Learnings,indigenous,vegetables,1,1/18/2024,IKEA Foundation 
27110,Learnings,indigo,impact,1,1/18/2024,IKEA Foundation 
27111,Learnings,indirect,effects,1,1/18/2024,IKEA Foundation 
27112,Learnings,indirect,funders,1,1/18/2024,IKEA Foundation 
27113,Learnings,indirect,impacts,1,1/18/2024,IKEA Foundation 
27114,Learnings,indirect,including,1,1/18/2024,IKEA Foundation 
